,Control 1,Control 2,Control 3,Control 4,Control 5,CML CP 1,CML CP 2,CML CP 3,CML CP 4,CML CP 5,CML BC 1,CML BC 2,CML BC 3,CML BC 4,CML BC 5
ENSG00000164506,20.6379256,29.85036753,25.22259664,40.96113118,19.21887365,119.7593244,117.6180069,144.0815106,32.80231984,69.47057207,79.78287532,144.3531727,39.54243431,31.22091443,24.149469
ENSG00000164512,4.288400124,5.394644735,7.614368797,15.43559756,7.841300449,2.39998646,2.757345218,9.29558133,3.370989391,2.251361132,0,33.88797003,0,0.34498248,0.894424778
ENSG00000164535,20.36990059,19.42072104,30.2988425,25.993279,17.37386178,53.75969671,59.11058811,53.03248323,83.10785384,67.38002245,11.7275496,14.54907547,29.16605084,26.73614219,37.0291858
ENSG00000164542,0.357366677,0.287714386,0.079316342,0.200462306,0.307501978,1.279992779,1.551006685,0.834218837,0.518613752,3.377041698,1.243831018,0.119745477,0.747847457,4.139789759,0.894424778
ENSG00000164543,125.4357036,134.3626182,131.6651271,111.8579667,112.5457241,69.59960734,93.31890221,118.8165973,30.20925108,40.68531189,12.43831018,44.60519024,57.39729235,28.97852831,15.38410618
ENSG00000164548,322.8807927,240.0257264,227.0033698,268.4858484,180.8111633,176.3190053,165.1822119,344.8899022,145.600811,370.8313407,126.6930737,246.4960647,134.2386186,187.6704691,104.1110441
ENSG00000164574,48.06581806,53.22716138,54.88690841,44.10170731,39.20650225,37.27978968,37.1379934,45.64368781,33.70989391,24.76497245,113.0109325,34.90580659,29.72693643,26.04617723,27.19051324
ENSG00000164576,25.90908408,15.32079105,23.87421883,21.04854212,31.82645477,28.15984113,19.21524949,24.3115204,20.09628291,4.985156792,64.14614252,16.7643668,15.89175847,30.87593195,29.51601766
ENSG00000164587,140.0877374,167.6655583,199.4805992,262.0710546,211.1001082,362.9579523,579.2148298,194.7305114,1387.940055,1651.855825,733.1495402,194.1074185,451.5129024,849.3468655,654.3611674
ENSG00000164591,0,0,0,0,0,1.359992327,3.446681522,0.357522359,4.79717721,0,0,0.718472863,6.730627117,3.622316039,6.797628311
ENSG00000164597,27.6065758,36.25201262,33.78876154,27.9310813,29.36643894,22.07987543,23.35126731,34.79884293,18.41078821,62.55567717,8.884507274,29.75675107,16.82656779,7.934597038,3.935469022
ENSG00000164603,7.951408564,8.919145961,8.090266846,9.421728379,9.071308363,9.279947646,8.272035653,9.057233091,5.056484087,20.74468472,7.46298611,7.603837799,9.90897881,17.42161523,5.008778755
ENSG00000164609,170.73193,137.8871194,146.8145484,154.222334,174.6611237,131.0392607,120.116851,281.6084446,409.1862507,629.5770594,200.6121742,148.4245189,156.7675233,345.8449361,167.2574334
ENSG00000164610,79.69276898,51.14123208,60.04247062,65.41753251,59.04037985,47.59973146,41.10167715,42.30681246,80.64443851,23.9609149,115.3209044,134.7136618,68.42804235,81.76084774,65.65077868
ENSG00000164611,3.216300093,4.747287366,3.569235373,4.343349962,2.613766816,50.71971386,54.37140101,24.43069452,75.06934067,136.689783,148.1935813,70.70970425,35.05534957,33.29080931,94.09348661
ENSG00000164615,18.67240887,21.21893596,22.36720834,23.6545521,25.6764152,47.27973326,35.06998449,30.62774874,34.09885423,21.38793075,56.50546626,26.82298688,31.22263135,66.75410986,36.31364597
ENSG00000164620,11.614417,10.78928947,10.62838978,6.682076865,10.45506727,2.879983752,2.154175951,2.383482392,0.907574067,4.341910755,11.7275496,17.42296692,4.113161016,2.932351079,13.59525662
ENSG00000164626,0.089341669,0.287714386,0.634530733,0.200462306,0.153750989,22.63987227,25.67777734,12.7516308,21.13351041,7.558140943,10.83909887,53.52622828,21.31365254,18.97403639,14.31079644
ENSG00000164631,28.67867583,20.21193561,17.37027882,18.64299445,23.67765234,9.199948097,12.49422052,15.73098379,5.315790963,13.82978981,6.574535382,9.400019956,16.35916313,14.48926416,6.618743355
ENSG00000164649,39.93572616,15.96814841,25.38122932,26.861949,41.97402005,185.758952,199.6490272,251.5765665,120.9666578,111.6031875,4.797633928,85.55814342,98.99630717,79.34597038,69.22847779
ENSG00000164654,24.30093404,27.26093806,24.98464761,23.85501441,21.98639146,18.39989619,22.31726286,28.60178871,22.04108448,2.89460717,11.54985946,21.61405862,24.21156143,30.87593195,20.57176989
ENSG00000164659,7.326016879,5.970073506,16.33916638,9.354907611,6.765043525,1.919989168,17.57807576,1.072567077,0.129653438,0,65.92304397,0.83821834,29.82041736,0.17249124,2.325504422
ENSG00000164663,4.020375117,8.343717189,9.042062946,3.94242535,4.920031655,18.47989574,12.2357194,36.70562884,8.29782004,11.73924019,16.34749338,21.91342232,23.74415677,13.62680796,20.75065484
ENSG00000164674,62.62851015,46.17815893,44.17920229,54.19164337,39.36025324,16.15990883,18.35357911,33.13040525,28.9127167,55.96240528,2.487662037,4.430582654,10.18942161,3.622316039,7.692053088
ENSG00000164687,7.415358548,7.840217014,8.645481238,8.619879156,3.84377473,19.83988807,26.97028291,14.77759083,19.31836228,3.055418679,76.40676255,131.6002794,27.20295126,45.53768735,42.39573446
ENSG00000164691,95.77426944,96.52817645,97.79704923,104.9086068,169.2798391,55.51968678,77.46416721,94.14755449,85.96022947,109.1910149,12.79369047,15.50703929,18.50922457,40.19045891,37.0291858
ENSG00000164713,9.202191933,9.063003154,13.32514539,14.56692757,16.75885782,41.75976441,32.14030519,50.52982672,177.7548637,147.1425311,14.21521164,10.47772925,10.56334534,13.7992992,33.8092566
ENSG00000164715,23.49685901,19.42072104,21.25677956,21.85039135,20.29513057,18.39989619,14.30372832,48.14634432,13.22465069,73.16923679,7.107605819,19.87774921,8.880688557,7.762105798,8.586477866
ENSG00000164733,429.1973791,308.5736788,321.9450307,391.8369874,424.3527302,183.7589633,124.0805348,115.4797219,201.222136,218.0604068,139.6644543,150.4003193,217.3431673,72.61881202,144.896814
ENSG00000164741,0.536050016,0.287714386,0.872479758,1.737339985,0.922505935,11.27993636,10.68471272,4.528616545,2.852375639,0.160811509,252.853077,34.24720646,19.35055296,1.897403639,8.765362822
ENSG00000164751,12.59717537,16.04007701,16.18053369,15.10149371,28.59768399,12.39993004,14.0452272,16.56520263,11.02054224,56.92727434,18.30208498,17.90194883,18.04181991,29.66849327,9.659787599
ENSG00000164754,312.6065007,288.8652434,239.376719,250.1101371,209.4088473,172.9590242,147.087134,236.2031051,96.5918114,154.5398606,73.20833993,447.7882118,156.3001186,158.864432,34.16702651
ENSG00000164758,9.64890028,9.710360522,10.39044075,13.09687066,10.91632023,27.91984249,23.69593546,26.57582867,11.66880943,38.27313924,19.72360615,16.82423954,12.90036864,30.87593195,10.91198229
ENSG00000164776,1.340125039,0.935071754,0.555214391,0.400924612,1.383758903,1.039994133,0.947837419,2.621830632,5.964058154,17.04602,0.533070436,0.898091079,0.654366525,0.68996496,2.504389378
ENSG00000164808,23.76488402,30.06615332,22.44652468,25.59235439,27.52142707,50.79971341,51.26938764,16.92272499,20.48524322,12.38248623,9.062197419,35.80389767,32.06395974,15.69670284,13.05860175
ENSG00000164815,6.075233509,5.538501927,5.710776598,6.347973022,8.148802428,4.719973371,6.462527854,4.051920067,5.834404715,5.789214339,15.99211309,9.100656263,5.515374998,6.037193398,8.40759291
ENSG00000164818,8.755483587,3.740287016,4.758980498,6.615256096,4.920031655,6.63996254,9.823042338,5.005313024,4.019256582,1.125680566,6.929915673,13.05225701,7.104550845,5.002245959,9.480902644
ENSG00000164821,0.178683339,1.366643333,3.41060269,0.267283075,0.461252968,387.1978156,1239.857511,510.5419284,2484.678488,589.8566166,32.16191633,8.322310662,101.5202923,121.6063242,395.6935217
ENSG00000164823,15.18808377,11.79628982,14.03899247,11.0922476,14.298842,29.11983572,23.00659916,35.51388764,24.63415324,80.2449432,17.76901455,25.56565937,31.40959321,23.11382615,23.97058404
ENSG00000164825,0,0,0,0,0,14.55991786,1.551006685,0.476696478,28.9127167,0,0.533070436,0,1.776137711,0,18.60403538
ENSG00000164828,56.99998499,64.37609383,55.83870451,64.41522098,57.65662095,9.279947646,13.01122275,11.32154136,2.722722201,1.608115094,39.091832,31.6726787,17.66789618,28.97852831,11.44863715
ENSG00000164830,53.60500155,46.17815893,39.89611984,37.82055506,41.82026906,35.9997969,29.8999622,61.13632336,6.093711592,20.90549623,12.79369047,41.25231688,42.90774787,26.73614219,9.123132733
ENSG00000164849,0.446708346,0.935071754,0.9517961,1.804160754,0.615003957,0.639996389,0.689336304,0,0,0,1.243831018,1.975800373,1.589175847,1.55242116,0.536654867
ENSG00000164850,0.893416693,0.431571579,1.031112441,1.135953067,0.461252968,0,0,0.11917412,0.518613752,0,0.533070436,1.017836556,0.84132839,0,0.536654867
ENSG00000164877,1.518808377,2.373643683,2.220857566,1.536877679,0.922505935,46.55973733,52.56189321,34.79884293,36.95122986,19.61900415,39.44721229,10.77709294,21.7810572,10.86694812,74.05837159
ENSG00000164879,0.446708346,0.575428772,1.507010491,0.400924612,0.307501978,5.279970212,4.825354131,0.11917412,0.259306876,0,5.686084655,0.478981909,1.028290254,2.587368599,12.8797168
ENSG00000164880,56.64261831,45.74658735,47.19322327,42.36436732,47.66280665,39.75977569,53.25122952,85.92454024,76.23622162,66.5759649,36.07109953,49.45488206,101.8942161,69.85895218,170.6562476
ENSG00000164885,3.037616755,2.733286665,3.88650074,4.142887656,3.997525719,8.879949902,7.668866387,4.290268306,18.15148134,12.06086321,10.48371858,6.406383027,6.824108049,9.314526957,9.838672555
ENSG00000164889,36.45140106,32.439797,39.65817082,28.19836437,33.21021367,66.31962585,52.64806025,59.46788569,66.64186719,61.26918509,36.95955026,72.50588641,22.15498093,45.71017859,57.24318577
ENSG00000164896,12.5078337,18.77336368,17.37027882,16.17062601,16.14385387,14.23991966,13.78672609,12.03658608,13.613611,4.985156792,15.81442295,4.490455393,15.70479661,22.07887871,29.33713271
ENSG00000164897,9.202191933,10.0700035,12.92856369,8.88716223,14.298842,14.15992011,16.9749065,10.48732253,35.00642829,16.08115094,15.6367328,15.14780286,8.60024576,16.3866678,17.17295573
ENSG00000164898,1.1614417,0.287714386,0.793163416,0.400924612,0.461252968,4.559974274,2.757345218,1.310915316,7.908859725,6.110837358,10.12833829,1.856054896,8.506764828,4.484772239,4.651008844
ENSG00000164902,42.88400124,38.05022753,37.75457862,41.49569733,38.59149829,18.95989303,14.90689758,12.27493432,1.815148134,6.914894905,30.20732473,45.68289953,13.74169703,31.39340567,10.73309733
ENSG00000164904,2.680250078,0.791214561,1.744959516,1.135953067,0.768754946,4.159976531,3.705182636,2.502656512,3.111682515,7.879763962,21.14512731,14.84843917,17.20049152,18.62905391,16.27853095
ENSG00000164916,29.21472585,39.56072805,38.38910935,30.06934589,21.06388552,21.0398813,23.7821025,25.5032616,29.43133045,23.31766887,22.21126818,23.11087709,36.55104448,22.76884367,30.05267253
ENSG00000164919,116.9482451,75.30924049,112.7878378,133.7083581,108.3944474,178.318994,160.3568578,79.36996366,143.3967026,61.75161962,1164.936594,283.1381807,221.7367711,408.286765,285.3215041
ENSG00000164924,762.7991721,610.9614983,787.4526397,654.5762497,756.6086179,508.9571286,330.0197557,728.3922191,170.6239246,560.2672988,91.86580521,578.6700183,366.3517732,415.7038883,76.74164593
ENSG00000164929,0.357366677,0.575428772,1.665643174,0.668207686,1.076256924,4.239976079,1.464839647,0.11917412,8.427473478,11.73924019,0,0.898091079,719.6162159,11.90189556,27.3693982
ENSG00000164930,2.948275085,5.035001752,5.552143914,3.808783813,3.690023741,11.51993501,16.63023834,11.08319312,1.426187819,1.929738113,18.47977513,0,16.63960593,7.072140838,3.041044244
ENSG00000164933,22.78212566,21.29086455,18.00480955,22.18449519,19.06512266,10.23994223,10.94321383,10.24897429,3.111682515,1.768926604,33.40574735,40.53384401,18.50922457,18.80154515,7.692053088
ENSG00000164934,31.80563426,29.27493876,26.25370908,35.34818662,38.59149829,30.15982985,35.93165487,26.69500279,17.24390727,10.2919366,127.5815244,164.2309219,44.21648092,106.0821126,48.12005304
ENSG00000164938,29.30406752,39.92037104,43.54467156,34.88044123,33.97896861,47.27973326,33.5189778,67.09502934,8.94608723,26.53389906,179.4670469,31.85229692,375.6998664,180.0808545,13.95302653
ENSG00000164941,78.71001062,52.72366121,57.82161305,58.73545564,56.73411502,50.23971656,61.86793332,50.88734908,34.87677485,24.44334943,105.3702563,76.57723263,55.43419278,84.86569006,43.4690442
ENSG00000164944,43.06268458,29.92229613,44.17920229,35.34818662,35.97773147,30.79982624,44.46219164,26.57582867,21.52247073,45.34884566,140.0198346,58.85490202,43.65559533,84.34821634,44.72123889
ENSG00000164946,0.089341669,0,0,0.133641537,0,21.35987949,9.995376414,3.932745947,2.852375639,0.964869057,2.309971891,3.891728007,1.682656779,2.069894879,13.23748671
ENSG00000164951,25.90908408,34.4537977,29.18841372,32.47489356,32.13395674,6.319964345,6.807196006,13.94337199,0.907574067,8.844633019,4.975324073,6.166892073,8.60024576,8.279579518,2.504389378
ENSG00000164953,2.233541731,1.00700035,1.665643174,1.47005691,3.228770773,1.999988717,1.895674837,1.430089435,2.204108448,1.608115094,1.599211309,5.687910164,5.047970337,3.277333559,3.398814155
ENSG00000164961,31.35892591,34.09415472,35.77167008,32.07396895,25.06141124,25.91985377,31.79563704,29.19765931,8.94608723,13.82978981,35.1826488,61.48930251,20.37884321,23.63129987,16.99407078
ENSG00000164967,4.556425132,4.819215963,5.314194889,7.884850701,4.766280665,13.03992643,11.20171495,6.554576579,13.09499725,10.93518264,10.48371858,4.250964439,5.421894066,16.3866678,15.02633627
ENSG00000164970,10.36363363,11.79628982,13.56309442,9.622190685,17.68136376,12.39993004,7.755033425,17.87611794,5.315790963,6.754083396,7.107605819,4.789819086,7.104550845,19.31901887,10.55421238
ENSG00000164975,30.91221756,35.82044104,22.36720834,18.64299445,33.82521762,22.31987408,27.91812033,14.53924259,2.07445501,0.482434528,9.950648146,15.86627572,10.65682627,9.832000677,9.659787599
ENSG00000164976,3.752350109,4.963073156,4.917613181,5.278840723,4.305027698,4.399975177,4.480685979,5.124487143,4.408216896,0.804057547,7.285295964,6.166892073,5.328413134,8.452070758,8.40759291
ENSG00000164978,4.556425132,4.171858595,7.29710343,7.684388395,4.766280665,10.07994313,15.33773277,5.243661263,48.23107898,102.27612,24.52124008,3.712109791,20.56580508,17.07663276,29.87378758
ENSG00000164983,20.45924226,23.80836543,28.15730128,20.11305136,25.6764152,13.35992463,12.66655459,23.7156498,4.79717721,5.145968302,17.94670469,35.0854248,14.30258262,12.41936928,6.976513266
ENSG00000164985,295.1848752,254.1237313,294.4222601,256.1240062,246.3090847,245.8386131,221.5354548,269.9293809,135.4878428,87.32064962,255.340739,372.8874158,243.7982711,343.60255,199.8144953
ENSG00000164989,1.786833385,1.582429122,2.538122932,2.806472283,1.076256924,13.83992192,13.09738978,6.0778801,10.11296817,7.075706415,2.132281746,7.364346844,20.65928601,17.07663276,23.43392918
ENSG00000165006,40.91848452,44.30801542,39.8168035,43.43349962,38.74524928,59.67966331,60.48926071,87.59297792,75.06934067,614.299966,11.54985946,42.92875356,42.34686227,33.98077427,26.47497342
ENSG00000165025,111.2303782,137.8871194,131.4271781,107.5814375,137.7608863,147.6791668,215.2452611,247.8821688,247.6380668,527.1401279,10.12833829,16.34525763,119.0012267,76.58611054,164.0375042
ENSG00000165028,1.965516724,1.654357719,1.507010491,1.670519216,1.383758903,1.279992779,2.929679294,0.834218837,0.129653438,2.89460717,2.132281746,6.406383027,6.917588981,5.692210918,1.967734511
ENSG00000165029,5.092475148,2.733286665,3.172653665,4.610633037,5.381284622,3.119982398,3.274347446,16.80355087,8.816433792,26.53389906,3.198422618,7.663710537,22.24846186,9.832000677,2.683274333
ENSG00000165030,31.71629259,25.75043753,26.88823981,19.37802291,26.29141915,79.59955093,102.8834434,222.9747778,169.4570436,317.4419196,4.975324073,30.23573298,36.55104448,57.61207414,45.61566366
ENSG00000165046,2.054858393,2.733286665,2.855388299,3.207396895,3.997525719,6.63996254,4.911521169,5.601183622,6.353018468,4.824345283,1.421521164,0.83821834,3.832718219,1.55242116,1.073309733
ENSG00000165055,14.02664207,17.83829192,17.13232979,14.36646526,14.298842,13.11992598,8.530536767,8.818884851,12.83569037,9.005444528,13.50445106,24.42807734,10.65682627,9.314526957,15.56299113
ENSG00000165060,5.181816817,4.171858595,7.77300148,9.956294529,5.227533633,14.07992057,14.21756128,11.20236724,27.8754892,24.44334943,60.05926917,29.3376419,14.67650635,9.832000677,19.49846015
ENSG00000165071,33.86049265,28.55565279,24.03285151,30.93801588,28.75143498,45.91974094,35.15615153,117.0289855,60.5481556,53.55023264,5.863774801,4.011473484,19.25707203,30.87593195,17.88849555
ENSG00000165072,0,0,0,0,0,4.159976531,1.809507799,1.310915316,0.648267191,2.572984151,0,0,34.49446397,0,1.6099646
ENSG00000165092,50.29935979,47.11323068,47.4311723,71.76550553,61.1928937,45.11974545,71.51864158,31.5811417,19.31836228,12.70410924,57.92698742,378.4555805,47.95571821,4.312280999,38.28138049
ENSG00000165097,36.6300844,31.14508227,25.46054566,26.06009977,40.89776313,63.03964435,41.70484642,85.32866964,14.26187819,15.75952792,8.351436837,50.2931004,28.97908897,18.45656267,11.2697522
ENSG00000165102,34.93259268,33.59065455,33.86807788,30.80437435,31.82645477,48.87972424,64.45294446,60.30210452,58.21439372,22.83523434,15.45904266,17.06373049,47.11438982,25.87368599,37.92361057
ENSG00000165105,3.752350109,6.90514526,6.979838064,4.610633037,1.383758903,3.679979239,3.877516712,9.414755449,1.555841257,1.286492075,0.888450727,2.93376419,2.804427965,1.37992992,2.504389378
ENSG00000165113,35.28995936,19.85229262,17.60822784,24.99096747,17.83511475,23.51986731,21.71409359,26.0991322,19.83697603,11.25680566,26.83121197,6.945237674,21.2201716,53.1273019,23.25504422
ENSG00000165115,10.4529753,11.50857543,10.4697571,13.83189911,12.7613321,10.39994133,11.02938087,37.53984768,9.594354421,2.090549623,2.132281746,4.969437301,4.580565677,5.519719678,3.577699111
ENSG00000165118,6.611283525,5.538501927,5.314194889,7.149822245,7.995051439,3.59997969,3.446681522,1.906785914,2.593068762,1.125680566,1.776901455,1.077709294,2.056580508,0.8624562,3.398814155
ENSG00000165119,651.3901106,599.6687087,634.292784,576.5964127,584.100008,681.356156,639.0147542,851.856607,665.3814444,473.2682722,396.6044047,991.432678,613.2349151,761.0313507,521.0918755
ENSG00000165138,7.23667521,6.042002103,7.217787089,7.216643014,5.227533633,2.159987814,5.428523397,1.072567077,0.518613752,2.89460717,14.74828207,12.75289332,5.702336863,19.83649259,17.35184069
ENSG00000165140,27.69591747,19.49264964,16.89438077,37.68691352,18.91137167,15.91991019,22.40342989,11.20236724,20.35558978,36.34340113,1.421521164,3.652237053,6.637146184,4.139789759,34.88256633
ENSG00000165152,0,0,0,0.066820769,0,3.119982398,2.585011142,0.476696478,0.907574067,0,4.442253637,8.861165309,0,0,3.935469022
ENSG00000165156,54.85578492,48.98337419,53.61784694,46.77453805,35.05522554,34.63980457,26.88411587,33.60710173,7.519899411,17.85007755,38.91414186,166.7455769,23.65067584,55.02470554,15.38410618
ENSG00000165168,312.9638674,415.315716,348.9125868,332.5669656,472.9380428,531.9969987,498.217814,1093.78007,414.3723882,388.0381723,86.53510084,100.0473462,44.87084744,192.8452063,259.7409554
ENSG00000165169,29.30406752,26.03815192,24.27080054,24.7236844,28.90518597,16.07990928,12.66655459,28.00591811,8.038513163,13.50816679,17.41363426,14.54907547,10.28290254,45.19270487,13.23748671
ENSG00000165175,36.36205939,23.95222262,27.12618884,31.40576126,38.4377473,157.4391118,156.0485059,186.7458454,187.8678318,187.6670315,24.16585978,20.9554585,42.44034321,43.12280999,101.6066547
ENSG00000165178,84.07051077,66.82166611,52.66605084,103.4385499,83.94804011,225.5187277,240.5783702,572.2741224,1183.865543,1037.234236,11.19447916,40.83320771,8.319802964,76.4136193,170.6562476
ENSG00000165185,4.467083463,7.480574032,4.600347815,4.009246119,3.536272752,13.19992553,9.478374186,16.80355087,11.53915599,4.663533773,5.330704364,12.5732751,7.665436438,12.76435176,6.260973444
ENSG00000165195,9.470216941,10.35771789,5.076245864,10.15675683,4.612529676,5.99996615,9.047538996,17.51859558,2.722722201,13.18654377,4.086873346,11.0165839,6.169741523,12.24687804,5.187663711
ENSG00000165209,44.13478461,27.98022402,37.99252764,31.00483665,46.74030072,32.55981631,34.89765041,26.81417691,8.557126916,9.809502075,37.67031084,59.87273857,60.10823939,78.31102294,35.4192212
ENSG00000165219,39.39967614,61.28316418,55.75938817,37.62009275,43.05027698,41.11976802,41.18784419,58.39531861,27.8754892,73.97329434,27.18659226,37.7198253,36.27060168,25.01122979,27.90605306
ENSG00000165233,13.6692754,12.29978999,21.57404492,11.55999298,22.29389343,28.47983933,14.21756128,16.20768027,44.34147584,68.50570302,20.07898644,6.885364936,88.9003665,31.56589691,49.37224773
ENSG00000165240,8.576800249,11.94014701,9.438644654,9.288086842,14.14509101,7.83995577,6.031692664,12.39410844,2.204108448,5.145968302,6.752225528,7.12485589,4.861008473,3.622316039,3.041044244
ENSG00000165244,15.63479212,18.70143508,12.21471661,19.64530598,9.071308363,26.31985151,22.66193101,26.33748043,5.056484087,12.70410924,11.7275496,35.20517028,19.1635911,12.76435176,12.52194689
ENSG00000165259,1.608150047,1.438571929,1.427694149,0.868669992,1.230007914,0.159999097,0.086167038,0.238348239,0,0,0,0.718472863,1.215252118,1.03494744,1.967734511
ENSG00000165264,1.786833385,3.092929648,3.014020982,3.073755358,3.690023741,7.759956221,6.548694892,8.818884851,11.79846287,5.306779811,27.89735284,7.54396506,10.65682627,17.24912399,5.008778755
ENSG00000165271,9.291533603,9.782289119,9.914542704,9.555369917,12.91508309,8.559951708,12.2357194,2.97935299,7.908859725,5.145968302,9.772958001,10.17836556,17.85485805,12.41936928,24.86500882
ENSG00000165272,14.29466708,17.26286315,20.3842998,22.91952365,36.59273543,6.799961637,2.412677066,0.834218837,1.426187819,0,1.599211309,5.508291949,1.215252118,9.659509437,11.62752211
ENSG00000165275,17.68965051,13.81029052,14.11830881,12.89640835,18.14261673,8.959949451,12.32188644,12.7516308,12.05776975,5.306779811,3.9091832,3.831855269,9.161131353,7.417123318,6.618743355
ENSG00000165280,131.0642288,145.1519077,129.1270042,135.4456981,114.6982379,182.1589723,201.458535,250.5039994,169.7163505,442.874897,100.0395519,213.7456767,195.0947054,159.0369232,179.0638405
ENSG00000165282,2.680250078,7.840217014,8.566164896,8.218954544,3.382521762,5.839967053,9.30604011,7.507969536,10.50192849,3.216230189,1.421521164,4.370709916,6.824108049,7.072140838,6.260973444
ENSG00000165283,19.92319224,16.39971999,24.58806591,30.67073281,18.91137167,72.63959019,61.95410036,26.69500279,136.0064566,128.9708306,248.0554431,79.45112409,80.39360167,84.00323386,93.19906184
ENSG00000165288,62.00311846,78.18638435,60.43905232,58.66863487,58.11787392,42.71975899,34.46681522,89.49976383,22.94865855,9.487879056,26.29814153,46.46124513,32.43788346,13.97179044,19.85623007
ENSG00000165304,0.178683339,0.647357368,0.47589805,0.735028455,0.307501978,11.9999323,10.85704679,7.627143655,2.982029077,5.950025849,20.43436673,30.71471489,12.24600211,10.86694812,13.59525662
ENSG00000165312,20.45924226,13.52257613,16.65643174,12.82958758,19.9876286,15.2799138,13.44205794,21.21299329,5.575097839,7.718952453,8.173746692,9.879001864,3.645756355,13.45431672,16.99407078
ENSG00000165322,44.22412628,33.66258314,29.58499543,32.47489356,21.21763651,5.599968407,6.979530082,12.51328256,5.445444401,11.25680566,7.818366401,13.29174796,11.96555932,8.969544477,5.366548666
ENSG00000165338,0.804075023,4.531501577,0.713847075,1.737339985,1.076256924,0.799995487,0.775503342,0.834218837,0.129653438,0,2.487662037,0,3.739237287,0.68996496,1.967734511
ENSG00000165355,17.51096717,26.61358069,26.17439274,24.12229748,19.9876286,19.75988852,18.87058133,39.68498183,40.45187269,50.81643698,15.6367328,28.91853273,12.80688771,22.76884367,11.98529202
ENSG00000165359,58.96550171,49.34301717,53.37989792,73.30238321,67.49668426,45.99974048,36.96565933,41.9492901,2.463415324,16.56358547,68.05532572,85.25877973,38.60762499,26.90863343,22.71838935
ENSG00000165389,17.95767552,13.09100456,12.84924734,16.70519216,18.91137167,19.59988942,14.21756128,8.699710732,6.482671906,2.412172641,67.69994542,27.18222331,14.11562076,11.03943936,16.63630087
ENSG00000165392,17.68965051,25.75043753,26.0950764,38.1546589,16.60510683,32.39981721,34.55298226,27.29087339,5.315790963,6.593271887,40.86873346,54.00521019,27.85731779,17.93908895,15.38410618
ENSG00000165406,22.15673398,34.66958349,25.85712737,33.6776674,26.75267212,19.27989123,18.52591318,19.18703326,6.353018468,9.005444528,15.99211309,7.244601367,19.1635911,15.86919408,15.74187609
ENSG00000165410,7.057991871,4.747287366,3.88650074,10.89178529,4.766280665,2.239987363,3.360514484,1.072567077,0,9.648690566,1.421521164,7.364346844,2.056580508,7.762105798,1.252194689
ENSG00000165416,90.86047763,71.92859646,63.77033867,84.32781003,61.34664469,62.23964886,68.58896229,69.71685997,68.97562908,27.65957962,239.348626,138.5455171,55.71463558,123.676219,87.47474326
ENSG00000165417,35.11127602,33.01522578,30.69542421,31.73986511,30.75019784,34.23980683,18.69824726,46.12038429,17.50321415,26.21227604,41.22411375,62.68675729,12.61992584,14.83424664,13.23748671
ENSG00000165424,2.233541731,2.733286665,4.679664156,4.076066888,2.460015827,4.399975177,8.185868615,1.072567077,12.5763835,4.341910755,2.309971891,1.616563941,3.271832626,2.242386119,3.756584066
ENSG00000165434,10.89968365,11.22086105,9.280011971,13.89871988,13.83758903,14.9599156,11.5463831,12.7516308,9.464700983,9.327067547,11.19447916,28.43955082,16.45264406,21.38891375,7.334283177
ENSG00000165458,82.8197274,109.5472524,90.57926214,94.01682149,65.19041942,70.79960057,70.05380194,107.1375335,69.36458939,57.24889736,31.98422618,44.00646285,75.15866947,51.74737198,85.32812379
ENSG00000165475,6.789966864,10.71736087,10.70770612,13.03004989,7.533798471,10.31994178,16.80257242,5.839531861,20.48524322,34.41366302,5.863774801,2.394909543,14.11562076,12.0743868,17.35184069
ENSG00000165476,11.52507533,12.80329017,12.37334929,6.748897633,11.07007122,16.23990838,7.582699349,16.80355087,15.81771945,15.92033943,44.06715608,22.57202244,12.15252118,12.76435176,19.14069024
ENSG00000165480,0.357366677,0.791214561,0.317265367,1.135953067,0.461252968,16.95990432,20.59392209,17.0418991,25.54172731,43.09748453,35.53802909,38.19880721,32.5313644,23.80379111,27.54828315
ENSG00000165487,103.5469947,91.99667487,86.37549604,87.80249,90.25183066,80.8795437,74.18981976,97.2460816,20.22593635,51.29887151,135.7552711,72.0269045,87.96555718,127.1260438,56.348761
ENSG00000165490,3.66300844,1.366643333,2.062224882,1.870981522,4.458778687,5.839967053,5.687024512,10.84484488,2.982029077,3.216230189,7.107605819,8.3821834,2.337023304,4.312280999,3.935469022
ENSG00000165494,234.9685901,189.6037803,191.7869141,165.3145816,188.4987128,250.3185878,168.5427264,417.1094186,153.6393242,469.2479845,189.7730754,196.1430916,246.5092181,178.1834509,146.5067786
ENSG00000165501,4.645766801,2.22978649,3.41060269,4.94473688,3.84377473,10.23994223,10.77087976,5.720357741,10.50192849,8.201386981,33.76112764,15.92614846,7.104550845,10.00449192,12.34306193
ENSG00000165502,387.2067946,259.0148759,286.3319933,354.0832531,291.6656265,317.1982105,324.4188983,330.3506596,700.9064865,495.9426951,1163.870453,535.5616465,258.4747775,650.2919746,496.9424065
ENSG00000165506,9.559558611,8.991074558,9.914542704,9.956294529,12.14632815,10.23994223,15.25156574,5.720357741,3.500642829,9.327067547,47.97633928,34.36695194,11.40467373,14.83424664,13.59525662
ENSG00000165511,1.072100031,1.078928947,0.9517961,1.336415373,1.383758903,6.079965699,8.702870843,2.860178871,2.722722201,0,13.85983135,4.430582654,3.739237287,13.10933424,3.935469022
