,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000111215,21.55227989,1.439422253,0.527109289,2.730785214,0.000136947,0.031383079,MAS1
ENSG00000231304,26.18139173,1.021676262,0.37416846,2.730524807,0.000137637,0.031383956,UBOX5-AS1
ENSG00000258390,2.69210991,2.828998258,1.036056633,2.730544033,0.000139873,0.031383956,LINC02899
ENSG00000118972,209.7050049,2.17174542,0.795458887,2.730179341,0.000140375,0.031408889,KCNK9
ENSG00000215328,132.5754624,4.450751843,1.630849176,2.729100832,0.000140864,0.031495809,ABHD16A
ENSG00000204117,5.437496271,1.606939915,0.588903582,2.728697809,0.000140889,0.031526324,AGBL1-AS1
ENSG00000125844,2720.473342,1.301562602,0.477620521,2.725097741,0.000142356,0.031844376,ELFN2
ENSG00000197106,2.800993463,2.850167697,1.047278192,2.721500093,0.000142619,0.032147774,LOC338963
ENSG00000172771,69.77399911,1.266497851,0.465544706,2.720464512,0.000143101,0.032232325,SMCR5
ENSG00000127578,18.12704936,1.661405357,0.611494362,2.716959403,0.000143725,0.032501672,RNF150
ENSG00000245928,2.699913379,2.76328706,1.01806705,2.714248596,0.000144124,0.03271106,SNORD12C
ENSG00000225860,4.808159036,1.866549575,0.687726018,2.714088935,0.000144158,0.032718587,HCN2
ENSG00000231321,82.95062713,1.180281263,0.434964253,2.71351325,0.000144646,0.032750742,CFB
ENSG00000131914,7.918307926,1.206657856,0.444710412,2.713356431,0.000144714,0.032758002,EXTL3-AS1
ENSG00000229589,8.05251429,1.122578577,0.413924752,2.71203539,0.000146072,0.032864032,RGS20
ENSG00000256574,20.87305701,1.565742646,0.577608724,2.710732339,0.000147577,0.032935481,SMAD9
ENSG00000276681,1351.997644,1.773401629,0.654159913,2.710960414,0.000147881,0.032935481,APOC4
ENSG00000277495,20.87305701,1.565742646,0.577608724,2.710732339,0.000148441,0.032935481,TEX48
ENSG00000149634,8.4565428,1.329412305,0.49066315,2.709419497,0.000148766,0.033049516,LINC01091
ENSG00000228203,11.0061941,1.389087187,0.513175112,2.706848312,0.000150184,0.033231532,PRDM14
ENSG00000278622,92.15536426,1.33940442,0.495159713,2.70499474,0.000152971,0.033384107,TUBA3D
ENSG00000049249,42.24424949,1.485627206,0.549744814,2.702394216,0.000153285,0.033584993,MYO5C
ENSG00000077800,4.418335013,2.726371663,1.008924698,2.702254856,0.000155144,0.033584993,LINC01402
ENSG00000277585,1.337467011,2.970177269,1.099076485,2.702430003,0.000155756,0.033584993,OVOL2
ENSG00000164588,4.372953735,1.812449251,0.670774,2.70202669,0.000156498,0.033591192,LINC01743
ENSG00000177993,3.538254231,2.289486867,0.847516442,2.701407023,0.000156817,0.033645459,LURAP1
ENSG00000148734,28.1910373,1.066789367,0.395017536,2.700612679,0.000158865,0.033687315,VWA7
ENSG00000227314,12.79391475,1.20128223,0.444825458,2.700569868,0.000159169,0.033687315,LINC02078
ENSG00000145428,38.11235612,3.817659766,1.414617778,2.69872175,0.000159245,0.033833774,HHIPL1
ENSG00000238917,9.152916085,2.262282214,0.838426189,2.698248508,0.000159491,0.033865069,GJB7
ENSG00000261341,7.757289237,1.295597825,0.480225214,2.697896295,0.000159554,0.033892494,TAB2-AS1
ENSG00000276541,20.89143646,1.141795988,0.423611834,2.695382654,0.000159803,0.034106892,FMO6P
ENSG00000232729,15.57282342,1.078448901,0.400653687,2.691723388,0.000159816,0.034363946,DCAF4L1
ENSG00000276023,5.920415995,2.81200351,1.046017621,2.688294589,0.000160712,0.034634265,ALAS2
ENSG00000136231,215.6371274,2.240663923,0.83361163,2.687899067,0.000161141,0.034665679,GNG8
ENSG00000225834,5.386782012,4.405690717,1.640623714,2.685375495,0.00016356,0.034855691,MAP7D2
ENSG00000226228,5.386782012,4.405690717,1.640623714,2.685375495,0.000163607,0.034855691,MS4A10
ENSG00000274808,15.32072733,1.279802698,0.476590085,2.685332192,0.000163753,0.034855691,PHKG1
ENSG00000241472,7.690912455,2.005034256,0.74671101,2.685154268,0.000163932,0.034865671,HMOX1
ENSG00000159167,5.8007851,2.493309291,0.928595139,2.685033751,0.000164277,0.034869666,MIA
ENSG00000231918,4.569014616,1.97864887,0.737086366,2.684419305,0.000165929,0.034916645,LRRC10
ENSG00000143127,30.29172928,1.098603528,0.409417403,2.683333734,0.000167618,0.034995781,FSCN3
ENSG00000198535,7.094009376,1.602464753,0.597485243,2.682015616,0.00016899,0.035116719,NTRK3
ENSG00000149201,10.07017782,1.186498753,0.442766559,2.679738858,0.000170089,0.035295786,MIRLET7BHG
ENSG00000130182,7.222231667,1.810173092,0.675587579,2.679405526,0.000170859,0.035322289,SNORA28
ENSG00000244731,11.61534126,1.175882912,0.439114401,2.677850938,0.000170967,0.035425879,MMACHC
ENSG00000049540,8.372737028,1.290660644,0.482502343,2.674931349,0.000171282,0.035672563,NLRP9
ENSG00000186334,4.00152591,1.911751815,0.714853705,2.674325951,0.00017203,0.03571309,FCGBP
ENSG00000276397,7.18176496,2.946146953,1.102335055,2.672641989,0.000172145,0.035822909,GPT
ENSG00000067445,69.28389138,1.69424354,0.634166455,2.671607002,0.000173394,0.035889869,ERCC4
ENSG00000124743,3.843975539,2.482320668,0.929449742,2.67074222,0.000175164,0.035964959,ARL13A
ENSG00000257164,1.63056582,2.723587601,1.020327428,2.669327049,0.000175207,0.03607301,TIGD4
ENSG00000164265,130.0050615,1.653241858,0.619434979,2.668951404,0.000175357,0.036087088,MIR1285-1
ENSG00000138083,11.6466814,1.936618213,0.725927239,2.66778557,0.000176395,0.036159894,TUBGCP3
ENSG00000176204,7.317082199,1.427256576,0.535141197,2.66706541,0.000177816,0.036219918,PCDHB13
ENSG00000125462,29.85652027,2.159714126,0.81014409,2.665839513,0.000178127,0.03632586,DPPA3
ENSG00000159433,761.0508621,1.000678801,0.375493138,2.664972273,0.000178127,0.036366864,VSNL1
ENSG00000260778,13.0991248,1.049827472,0.393971759,2.664727731,0.000178574,0.036382094,MRTFA-AS1
ENSG00000224729,4.071533698,2.402745544,0.902113049,2.663463905,0.000178727,0.036503843,D21S2088E
ENSG00000204531,23.40125452,1.084914176,0.40751159,2.662290352,0.000178933,0.036604851,RUNDC3A
ENSG00000188152,13.29286435,1.464988982,0.550330947,2.662014538,0.000179017,0.036626021,TRIM67
ENSG00000265489,4.544826524,1.726335299,0.648587655,2.661683868,0.00018252,0.036636779,AKR1D1
ENSG00000147813,215.9803904,1.130100632,0.424598973,2.661571751,0.000184363,0.036638872,TBC1D3D
ENSG00000196739,12.54980373,1.216374403,0.457116197,2.660974193,0.000184568,0.036668608,PDZD2
ENSG00000120669,2.807684921,2.361587302,0.887534523,2.660839935,0.000186456,0.036674401,PTPN3
ENSG00000250303,71.4830622,1.107893942,0.416723065,2.658585603,0.000186514,0.036885153,SCARNA12
ENSG00000129221,3.698019945,1.944326533,0.73160984,2.657600304,0.000189079,0.03696648,LOC100506551
ENSG00000242600,1.503527407,3.001908498,1.12955044,2.657613499,0.000189651,0.03696648,CMTM3
ENSG00000132793,24.68442353,1.393526928,0.5244249,2.657247829,0.000189731,0.036988668,MBOAT1
ENSG00000255571,266.365817,2.96972081,1.117597659,2.657236068,0.000189848,0.036988668,NANOS1
ENSG00000180815,6.781492213,1.705323336,0.642169453,2.655565954,0.000190321,0.037127739,SLC16A8
ENSG00000197880,112.4143492,1.378389135,0.519190643,2.654880541,0.000190609,0.03716759,LINC00276
ENSG00000262180,8.516449007,1.343038942,0.505919145,2.654651352,0.000191399,0.037183937,SLC30A3
ENSG00000112796,21.00178013,1.795025501,0.676209838,2.654539167,0.000192148,0.037187075,LRRC24
ENSG00000162989,101.1286603,2.393311578,0.902178841,2.6528128,0.000195517,0.037315537,SLC14A1
ENSG00000130368,10.89529654,1.123551294,0.423584602,2.652483798,0.000196037,0.03732514,C6orf201
ENSG00000235958,16.81475038,1.283193587,0.48438902,2.649097182,0.000196167,0.037584481,PSMB8
ENSG00000248874,15.14888878,1.353413126,0.51114459,2.647808764,0.000197794,0.037715969,FAM186B
ENSG00000169427,50.77003917,3.694806235,1.395922812,2.646855689,0.000197893,0.037807483,GPR4
ENSG00000230475,24.66228819,1.763268697,0.666505245,2.645543618,0.000201387,0.037918309,GNAS-AS1
ENSG00000260125,4.267694002,3.399472341,1.284971691,2.645562051,0.000202472,0.037918309,BTNL2
ENSG00000166897,20.97825823,1.688863687,0.638404923,2.64544277,0.000202496,0.037920594,DGUOK-AS1
ENSG00000228141,3.013668324,2.509498373,0.948807516,2.644897232,0.000203324,0.037945687,FNDC8
ENSG00000226746,2.522454523,2.680087782,1.014190974,2.6425869,0.00020388,0.03817834,FLRT1
ENSG00000170153,27.9504368,1.947096618,0.736898622,2.642285602,0.000205383,0.038189188,BAG6
ENSG00000209042,4.08397703,2.001330178,0.757547497,2.641854388,0.000205916,0.038215641,EBF3
ENSG00000099822,60.24489664,1.826196637,0.691401015,2.641298751,0.000206104,0.038242104,FGF8
ENSG00000280018,10.81770124,2.332460366,0.883312123,2.640584573,0.000208111,0.038286519,ALMS1P1
ENSG00000243649,2.029374613,3.558256175,1.347735959,2.640173063,0.000209982,0.038314905,CYFIP1
ENSG00000246339,13.91838581,1.306609406,0.49533699,2.637819167,0.000210118,0.038499896,SP2-DT
ENSG00000147509,2.826201084,2.838513321,1.076734683,2.636223544,0.000210468,0.038626708,SNX33
ENSG00000120693,11.558447,1.125931017,0.42717102,2.635785117,0.000214672,0.038658422,ADAMTS9-AS2
ENSG00000267467,6.296290062,1.419457288,0.538892181,2.634028359,0.000216442,0.038831566,RBMS3
ENSG00000230601,1.319066956,2.956138371,1.122369178,2.633837804,0.000217199,0.038837665,CYP26A1
ENSG00000249464,6.244880966,1.194644078,0.453866061,2.632151159,0.000217389,0.038982537,SCNN1G
ENSG00000147596,6.116527674,1.671832888,0.636105999,2.62823003,0.000219072,0.039360775,LRRC34
ENSG00000075886,10.88783984,1.400726242,0.533198272,2.627026973,0.000222847,0.039426204,ZC2HC1C
ENSG00000128833,86.82689123,1.014786307,0.386482572,2.625697457,0.000225656,0.039534226,USP44
ENSG00000228139,3.746577766,3.310443202,1.261234574,2.624764076,0.000225699,0.039614958,COL4A2
ENSG00000125850,1.908939739,3.385631939,1.290919269,2.622651951,0.000226008,0.039748896,SEMA4G
ENSG00000242042,2.376339275,2.701931003,1.03019541,2.622736401,0.000228759,0.039748896,CARD14
ENSG00000171357,7.192064064,1.480276764,0.564540092,2.622093247,0.000230527,0.039787263,ITGB1BP2
ENSG00000204396,16.30166385,1.118229821,0.426708477,2.620594345,0.000231976,0.039888268,MIR3909
ENSG00000223757,16.30166385,1.118229821,0.426708477,2.620594345,0.000232183,0.039888268,CNTD1
ENSG00000230048,16.30166385,1.118229821,0.426708477,2.620594345,0.000233859,0.039888268,PNMA6A
ENSG00000234433,16.30166385,1.118229821,0.426708477,2.620594345,0.000233967,0.039888268,LINC01484
ENSG00000238203,16.30166385,1.118229821,0.426708477,2.620594345,0.000236111,0.039888268,SLC7A14
ENSG00000267719,13.63411773,1.384608737,0.528280548,2.6209724,0.000236971,0.039888268,SPTY2D1OS
ENSG00000182218,42.35648765,2.672789072,1.020530398,2.619019557,0.000237923,0.039989202,TRIM9
ENSG00000164411,3.211384605,3.041123687,1.161367181,2.618572091,0.000240626,0.040023961,TBR1
ENSG00000225924,1.905153351,2.879230852,1.099615655,2.618397471,0.000240825,0.040034321,KCNK7
ENSG00000229094,1.785556548,3.373342526,1.288990734,2.617041718,0.000241457,0.040115753,TAS2R20
ENSG00000233911,1.785556548,3.373342526,1.288990734,2.617041718,0.000244626,0.040115753,SHC4
ENSG00000261634,2.456702755,2.675538581,1.022533474,2.61657799,0.000245681,0.040155219,SNORD62B
ENSG00000117507,2.04402702,3.593066477,1.37347054,2.616049177,0.000246106,0.040198866,SNORD62A
ENSG00000182308,12.74778467,1.047646364,0.400602022,2.615179922,0.000246387,0.040282694,SCX
ENSG00000158578,6.998095367,2.099886467,0.803206151,2.614380461,0.000247692,0.040357755,APOBEC2
ENSG00000167414,42.58053183,2.07421872,0.793678139,2.613425542,0.000248939,0.040415369,GUSBP11
ENSG00000184368,9.883846461,2.908811222,1.112998581,2.613490503,0.000249426,0.040415369,PRDM9
ENSG00000172689,15.24627438,2.254156085,0.862833432,2.612504338,0.000249518,0.040496425,COX6B2
ENSG00000164776,22.47892825,1.064328193,0.407448702,2.61217716,0.000250309,0.040525861,MYOM3
ENSG00000100292,823.8298739,1.234522605,0.472655978,2.611884041,0.000250399,0.04054045,SAMD15
ENSG00000276458,109.932719,2.059221883,0.788424776,2.611817824,0.000251155,0.04054045,SLC47A2
ENSG00000261857,5.900351167,1.776452147,0.680468732,2.610630092,0.000251556,0.040653416,DNAH12
ENSG00000198812,27.11635436,1.116965159,0.42837777,2.60743026,0.000254005,0.04098818,HLA-DPB1
ENSG00000106328,9.517130891,1.576930214,0.605228502,2.605512147,0.000254623,0.04117668,UGT1A1
ENSG00000140538,9.589570304,1.448764791,0.55658115,2.602971358,0.000255998,0.041419965,SNORA65
ENSG00000197182,49.07349687,1.528764167,0.587331989,2.60289614,0.000256273,0.041419965,GJD2-DT
ENSG00000272533,4.885393402,2.061737221,0.792363093,2.602010666,0.000257771,0.041489017,SOX11
ENSG00000132763,241.1465765,1.762112654,0.677808439,2.599720735,0.00025884,0.041680953,LRP4-AS1
ENSG00000185792,5.735380241,1.952747241,0.75143981,2.598674193,0.000261819,0.041770039,TMEM176A
ENSG00000275395,1344.883362,1.648017245,0.634226262,2.598468946,0.000262,0.041784821,LPAR4
ENSG00000167701,12.12448571,1.544722184,0.594663768,2.597639655,0.000262708,0.041838754,PPFIBP1
ENSG00000175595,398.0482519,1.291932122,0.49751391,2.59677588,0.000264685,0.041905879,MYO1B
ENSG00000174225,9.93187471,1.099125596,0.423424072,2.595803279,0.000264867,0.042005538,SLC38A11
ENSG00000169989,4.703784464,1.666274035,0.642598325,2.5930258,0.000264956,0.042297691,GPR65
ENSG00000221520,1.663986024,2.697847816,1.040454537,2.592951176,0.000265007,0.042297691,TEX9
ENSG00000282003,60.07131309,1.257815365,0.485126868,2.592755521,0.000265861,0.042302518,GFI1B
ENSG00000187372,6.64227311,1.552126178,0.598983549,2.591266788,0.00026618,0.042466666,LINC01781
ENSG00000187569,2.073407744,3.612876142,1.395328524,2.589265596,0.000270514,0.042656122,CLU
ENSG00000163032,12.8103669,2.375453844,0.917494103,2.589067151,0.000270677,0.04267103,MAP1A
ENSG00000232564,13.77294445,1.109615565,0.429129487,2.585736005,0.000271492,0.042949198,ARNTL2
ENSG00000228592,11.23813596,1.098949181,0.425284799,2.584031179,0.000274095,0.043113332,SOCS2
ENSG00000108309,7.995644068,1.58390171,0.613089427,2.583475821,0.000274854,0.043140243,ITGA2B
ENSG00000119283,5.153891175,1.560459849,0.604042716,2.583360097,0.000275716,0.043140243,SYT1
ENSG00000122787,3.609971424,1.896535131,0.734133391,2.583365849,0.000277441,0.043140243,HOPX
ENSG00000274419,23.78128493,7.12167693,2.756844725,2.583270965,0.000279649,0.043140243,SCN3A
ENSG00000133401,45.16446987,1.848641153,0.716282162,2.580883976,0.000280479,0.04336143,GALNTL6
ENSG00000070159,16.05165951,1.521044815,0.589540311,2.580052264,0.000280669,0.043426899,ASPH
ENSG00000238795,18.31450515,1.171229473,0.453950343,2.580082803,0.000282423,0.043426899,PLAUR
ENSG00000257279,5.707597484,1.431658803,0.555137969,2.57892431,0.000282796,0.043539574,SNTG2
ENSG00000140931,752.0447677,1.115701937,0.432721097,2.578339594,0.000286125,0.043603525,PAG1
ENSG00000172197,157.4235278,1.711992435,0.664188962,2.57756833,0.000287093,0.043671513,ZNF618
ENSG00000268845,3.469180571,3.165637667,1.228321479,2.577206149,0.000287488,0.043707486,NUCB2
ENSG00000188613,7.818359123,1.152587453,0.447474878,2.575759018,0.000288324,0.043831778,RADX
ENSG00000100156,3.580498315,2.597237538,1.008685725,2.574872899,0.000288776,0.043911237,SMAGP
ENSG00000230448,18.62502221,1.040504769,0.404107363,2.574822593,0.000289815,0.043911237,GCSAML
ENSG00000277281,5.674384899,3.435071272,1.334223643,2.574584322,0.000290268,0.043921816,OSM
ENSG00000115194,9.277334661,1.365519572,0.530844294,2.572354242,0.000291235,0.044116878,IRAK3
ENSG00000213204,13.72179389,1.284956686,0.499555579,2.572199651,0.000294967,0.044126722,ENAH
ENSG00000254402,52.35514301,1.343566539,0.522388586,2.571967643,0.000295093,0.044146441,ACTN1
ENSG00000141469,123.8827588,1.151456008,0.447721206,2.571814765,0.000295435,0.044147238,SLC45A3
ENSG00000185689,20.10319919,1.518857238,0.590645046,2.571522859,0.000295435,0.044163731,PIK3C2B
ENSG00000230034,168.046309,1.906256311,0.741926659,2.569332545,0.000297541,0.044414149,TNFSF4
ENSG00000135436,10.79193203,1.188062376,0.46242582,2.569195589,0.000300556,0.0444218,MTARC1
ENSG00000177464,4.46246824,1.795014813,0.698779199,2.568786845,0.000302348,0.044456856,MBOAT2
ENSG00000235590,8.393995105,1.359551346,0.529278885,2.568686159,0.000303632,0.044457413,OSBPL1A
ENSG00000224242,7.330156964,2.385883235,0.928912681,2.568468797,0.000305455,0.044475393,PALD1
ENSG00000237883,14.35031117,1.115559224,0.434368661,2.568231377,0.000305514,0.044486049,PRKACB
ENSG00000073598,4.067153995,1.719596902,0.66960653,2.568070687,0.000305547,0.044492461,SGK1
ENSG00000126500,1.337858455,2.960673554,1.1533328,2.567059182,0.000305924,0.044567252,MME
ENSG00000096155,291.3316318,1.102916963,0.429681672,2.566823386,0.000306099,0.044587655,CSF2RB
ENSG00000108001,1.616610456,3.224132136,1.256472675,2.566018507,0.000309127,0.044661471,AK8
ENSG00000107831,134.9907099,1.807137944,0.704823004,2.563959936,0.000311137,0.044807795,HDGFL3
ENSG00000163016,4.804700943,1.508927729,0.58871891,2.563069918,0.000313196,0.044883052,SMOX
ENSG00000273749,407.0580678,1.045926945,0.408089485,2.562984306,0.000313442,0.044884186,CCSER1
ENSG00000264920,512.0724877,1.480323033,0.577845157,2.561798806,0.000313489,0.045017752,SPRY1
ENSG00000206454,2.691728643,2.803587783,1.094693686,2.56107057,0.000314456,0.045052437,LYPLAL1
ENSG00000237582,2.691728643,2.803587783,1.094693686,2.56107057,0.000315067,0.045052437,BEND5
ENSG00000173548,50.41471582,1.369064678,0.535071706,2.558656463,0.000316841,0.045276459,PYGL
ENSG00000241684,20.26692647,2.062986487,0.806872561,2.556768675,0.000318492,0.045492806,SCN9A
ENSG00000144642,56.22052183,2.342670535,0.9162915,2.556686965,0.000319315,0.04549347,ITGB8
ENSG00000095596,1.354507954,3.025515983,1.184595328,2.554050241,0.000321292,0.045768867,ADGRE3
ENSG00000166828,1.636813607,2.667386689,1.044638577,2.553406268,0.000321837,0.045833427,ST3GAL6
ENSG00000171757,134.8606739,1.156813264,0.453091544,2.553155713,0.000323911,0.045836185,TAL1
ENSG00000119703,34.94244321,1.307655695,0.512987937,2.549096382,0.000331808,0.046220885,MCTP1
ENSG00000136014,207.6507453,1.168422828,0.458571637,2.547961396,0.000334131,0.046351235,HRH4
ENSG00000134871,14.73364527,2.845130118,1.117298992,2.54643577,0.000335443,0.046523785,SHCBP1
ENSG00000095539,32.80932451,1.120435702,0.440595647,2.543002207,0.000335614,0.04692189,GGTA1
ENSG00000141527,16.63634336,1.152451951,0.4532738,2.542507314,0.000336811,0.046978129,CXCL8
ENSG00000147166,15.33157122,1.142709318,0.449855464,2.540169921,0.000337117,0.047217779,PLXDC2
ENSG00000266320,1.170136416,2.846393012,1.120911183,2.539356422,0.000337637,0.047269199,RSU1
ENSG00000176563,24.38434421,1.237311037,0.487477732,2.538189861,0.000341567,0.0473961,SUGCT
ENSG00000235961,35.92803071,2.727495516,1.074849018,2.537561528,0.000341713,0.047450288,ALPL
ENSG00000253686,6.652276709,1.674358901,0.659924742,2.537196734,0.000342132,0.047489436,MPPED2
ENSG00000013293,23.9257428,1.048895126,0.413534008,2.536418059,0.000343846,0.047566833,RASL11A
ENSG00000247595,11.07956285,1.022319264,0.403072986,2.536313026,0.000343925,0.047568083,CYSLTR2
ENSG00000100505,17.60496424,1.582574978,0.624263502,2.535107326,0.000344806,0.047721758,AJAP1
ENSG00000136535,11.06248079,2.103320567,0.829814578,2.534687415,0.000345661,0.047768619,MIR4435-2HG
ENSG00000173338,24.90132899,1.092894794,0.431195977,2.534566306,0.000346314,0.04777476,PCYT1B
ENSG00000282612,2.352361377,3.174582082,1.252920535,2.533745752,0.000346824,0.047855599,SAMD4A
ENSG00000185634,14.69607184,1.07993613,0.426249993,2.533574542,0.000348629,0.047865182,CLIP2
ENSG00000231587,5.476599893,1.323166635,0.522279075,2.533447535,0.000349879,0.047865182,MMP25
ENSG00000235284,5.476599893,1.323166635,0.522279075,2.533447535,0.000352227,0.047865182,MTHFD1
ENSG00000260428,45.56064752,1.481995104,0.585005611,2.533300668,0.000352356,0.047874863,GAPT
ENSG00000124701,5.469467038,1.334581958,0.52709439,2.531960089,0.000355631,0.048016651,ZC3H12C
ENSG00000228315,315.0423189,1.049447163,0.414568822,2.531418446,0.000355981,0.04808046,TMEM163
ENSG00000164256,2.087335582,2.967280996,1.173259933,2.529090879,0.000356632,0.048306358,EREG
ENSG00000160471,7.501245926,1.18961204,0.470665738,2.527509322,0.000356704,0.048461633,GPC4
ENSG00000142661,15.52659627,1.687899464,0.667885142,2.527230144,0.000357498,0.048479248,NCKAP1
ENSG00000137332,38.89002407,2.751804383,1.088984263,2.526945961,0.000357555,0.048508028,UTS2B
ENSG00000100583,9.79224379,1.516122338,0.600199417,2.526031008,0.000359704,0.048603093,UACA
ENSG00000180638,5.01340587,1.430587044,0.566544023,2.525111881,0.000360133,0.048698907,SYTL4
ENSG00000174844,12.59157886,1.242730772,0.49222662,2.524712644,0.000360802,0.048733264,BUB1
ENSG00000229295,2080.520904,3.545086825,1.404216794,2.524600789,0.000361652,0.04873647,KIAA0513
ENSG00000241635,10.68300983,1.010799445,0.400591419,2.523267839,0.000362754,0.048881337,MOB3B
ENSG00000201302,7.153977198,1.339360927,0.53087705,2.522921132,0.000364111,0.048908516,IL5RA
ENSG00000250007,13.21116298,1.097387238,0.435041969,2.522485913,0.000364483,0.048958552,RETREG1
ENSG00000176887,20.33909085,1.191865814,0.472935658,2.520143689,0.00036477,0.049185,GALNT6
ENSG00000247675,2.170711336,2.529402948,1.005569988,2.515392243,0.000365271,0.049677231,CCR9
ENSG00000263247,18.76467121,1.016383878,0.404117649,2.515069264,0.000366277,0.049712138,SRBD1
ENSG00000002933,8.663004316,2.690471197,1.069949814,2.514577003,0.000368455,0.049749695,GNAQ
ENSG00000147145,7.480250775,2.211075476,0.879841628,2.513038036,0.000370324,0.0499033,FKBP11
ENSG00000110841,35.73154903,-4.740893438,0.394746283,-12.00997612,0.000372591,4.10E-30,CX3CR1
ENSG00000128641,16.6460955,-5.855256849,0.489361717,-11.96508971,0.000376506,6.61E-30,PIK3CG
ENSG00000169507,36.2492409,-7.374245341,0.617468148,-11.94271376,0.000380552,8.15E-30,CD34
ENSG00000140030,237.8711388,-3.880152195,0.381733897,-10.16454715,0.000384588,2.07E-21,NLRP3
ENSG00000151575,57.90556781,-3.370043619,0.353200238,-9.541453423,0.000384984,8.34E-19,GIMAP6
ENSG00000165702,34.5675575,-4.463768475,0.472166753,-9.45379667,0.000385917,1.82E-18,ZNF385D
ENSG00000234184,67.52055911,-8.320042353,0.882545329,-9.427325799,0.000385955,2.22E-18,CD36
ENSG00000120885,547.8916684,-8.993232068,0.954433324,-9.42258809,0.00038653,2.26E-18,FAM169A
ENSG00000166963,25.96965834,-5.89283531,0.628480546,-9.376320951,0.000388189,3.42E-18,NIBAN1
ENSG00000029153,23.0299873,-3.918684243,0.420054856,-9.328982114,0.000388429,5.22E-18,ESAM
ENSG00000120833,361.736835,-6.728819583,0.740739587,-9.083920582,0.000388954,4.65E-17,LINC02384
ENSG00000005961,185.2857127,-8.016453594,0.898091999,-8.926093991,0.000389076,1.76E-16,KCNE3
ENSG00000067715,7.290052385,-5.108408937,0.572526954,-8.922564962,0.000393561,1.78E-16,FAM110A
ENSG00000171476,89.00081174,-4.102549996,0.461453038,-8.890503808,0.000394836,2.20E-16,IL1RL1
ENSG00000153253,49.46606617,-7.532808468,0.84795251,-8.883526348,0.000397404,2.30E-16,FPR1
ENSG00000174473,7.159860976,-5.910444682,0.673078043,-8.781217482,0.000397607,5.45E-16,TGM2
ENSG00000198363,32.75769376,-4.886492681,0.556976322,-8.77325029,0.000397671,5.75E-16,TKT
ENSG00000011422,30.54374136,-4.156819455,0.491600543,-8.455685246,0.000400424,8.61E-15,CHN2
ENSG00000172554,2.417674357,-5.76536085,0.693184619,-8.317208279,0.000400847,2.63E-14,LAT2
ENSG00000076641,169.1420619,-6.089824231,0.735567245,-8.279085657,0.000402009,3.57E-14,IL1R1
ENSG00000157657,21.58569241,-6.44005589,0.791554451,-8.135960684,0.000403242,1.13E-13,TMEM241
ENSG00000070081,143.5943212,-2.53636848,0.312261338,-8.122582488,0.000409246,1.24E-13,LAT
ENSG00000147231,11.94320291,-4.864384904,0.600854633,-8.095776649,0.000410156,1.50E-13,ADARB2
ENSG00000170545,69.67159364,-2.696053115,0.335367207,-8.039107762,0.000412617,2.27E-13,RHOBTB1
ENSG00000169224,148.5267852,-6.446263684,0.802526146,-8.032465624,0.000413067,2.33E-13,C5AR2
ENSG00000099985,442.0800188,-6.903913562,0.860379946,-8.024261364,0.000413451,2.46E-13,CD302
ENSG00000090376,50.0056651,-5.806034978,0.726725168,-7.989313196,0.000415072,3.16E-13,DENND3
ENSG00000154380,88.28569978,-4.290793767,0.543447888,-7.895501773,0.000415796,6.50E-13,DNAH8
ENSG00000072110,91.89940354,-5.644946754,0.715571038,-7.888730057,0.000418013,6.78E-13,ZNF185
ENSG00000158715,101.7117845,-5.373676909,0.683255528,-7.864812927,0.000420033,8.12E-13,TMEM156
ENSG00000133056,632.9015639,-2.899156803,0.36885604,-7.859859923,0.000422785,8.26E-13,FGFR2
ENSG00000117586,34.18297275,-2.677475752,0.341177533,-7.847749311,0.00042349,9.00E-13,GUCY1B1
ENSG00000186205,14.48104186,-3.674708237,0.470104579,-7.816788866,0.000425715,1.13E-12,FTH1
ENSG00000143797,29.08447106,-5.170838884,0.66173215,-7.814096512,0.000428709,1.14E-12,FNDC3B
ENSG00000141447,16.61971276,-3.335580866,0.430825757,-7.742296771,0.000429378,1.97E-12,CAMK1D
ENSG00000107719,18.47795696,-3.287390646,0.427157839,-7.695962354,0.000429534,2.69E-12,SOX13
ENSG00000142875,364.016629,-3.817799895,0.497428374,-7.67507464,0.000436815,3.14E-12,KCNK10
ENSG00000118515,90.76209861,-4.340541915,0.56580686,-7.671419738,0.000438496,3.17E-12,LDLR
ENSG00000196549,7.524049618,-4.196434455,0.547217109,-7.668682849,0.000439305,3.20E-12,SPEF2
ENSG00000100368,888.6070338,-3.239726765,0.423267658,-7.654085318,0.000441134,3.54E-12,SUB1
ENSG00000165695,9.898456104,-5.869010314,0.766970833,-7.65219492,0.000441483,3.54E-12,DOK4
ENSG00000166503,50.11251359,-3.986068647,0.521966513,-7.63663674,0.000442426,3.96E-12,LINC01547
ENSG00000088826,15.08183421,-6.73696153,0.886382905,-7.600509324,0.000445626,5.15E-12,SPINK2
ENSG00000184305,19.14437543,-5.823540886,0.766596729,-7.596615885,0.000447847,5.21E-12,STON2
ENSG00000164056,17.41828798,-6.537677258,0.871518119,-7.501481745,0.00045086,1.00E-11,MACC1
ENSG00000143353,171.2105364,-1.352660223,0.180566591,-7.49119877,0.000451225,1.08E-11,GALNT10
ENSG00000162373,224.5118827,-1.299401631,0.173656362,-7.48260309,0.000451225,1.14E-11,MSRB3
