,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000239900,1663.246853,1.722830506,0.49677284,3.468044884,0.00052426,0.000135223,ATF3
ENSG00000164684,38.15462211,4.549173545,1.312162926,3.466927356,0.000526444,0.000135377,NSUN5
ENSG00000166813,26.68940747,2.855795812,0.823731473,3.466901418,0.000526495,0.000135531,NRM
ENSG00000102309,213.6813835,1.400158981,0.404178084,3.464213018,0.000531785,0.000135934,SRM
ENSG00000197299,164.0660629,1.258405763,0.363342706,3.463412756,0.00053337,0.000135997,EMC8
ENSG00000151090,30.70765783,2.816443251,0.813268309,3.463116934,0.000533956,0.000136314,STX3
ENSG00000184635,53.3309718,1.562673059,0.451240986,3.463056567,0.000534076,0.00013706,DUSP13
ENSG00000234947,69.77047476,1.260230919,0.363988051,3.462286507,0.000535607,0.000137102,HMGN1
ENSG00000170855,140.1749204,1.403993378,0.405554243,3.46191268,0.000536351,0.000138102,MIRLET7BHG
ENSG00000151461,2076.467955,1.081973234,0.312903639,3.45784804,0.000544508,0.000138102,LOC100506691
ENSG00000281540,1299.288294,1.400274542,0.405095819,3.456650192,0.000546934,0.000138188,SYNJ2
ENSG00000071553,631.9336455,1.384047068,0.40042085,3.456481023,0.000547278,0.000138294,P4HA2
ENSG00000010256,1214.089882,1.412298459,0.408997108,3.453076885,0.000554231,0.000139847,EIF3I
ENSG00000179639,983.5916088,3.077596102,0.89133521,3.452793146,0.000554814,0.000140151,MRPL52
ENSG00000165935,4.470867538,4.872274881,1.411355379,3.452195636,0.000556044,0.000140264,NDUFB10
ENSG00000117419,110.1601767,1.245166867,0.360827768,3.450862098,0.000558799,0.000140264,PIGQ
ENSG00000115541,939.4419845,2.064860304,0.598434139,3.450438689,0.000559676,0.000142947,ITPRIP
ENSG00000162772,223.3597761,2.744489937,0.795499257,3.450022002,0.000560541,0.000143006,EXOC3L4
ENSG00000130305,594.0659288,1.957721967,0.56747001,3.449912652,0.000560768,0.00014421,PTDSS2
ENSG00000228854,65.26957396,1.921609237,0.557016606,3.449823965,0.000560952,0.000144247,RABAC1
ENSG00000116649,277.8712077,1.541037471,0.446853756,3.448639407,0.000563419,0.000144253,CAHM
ENSG00000131148,207.7193569,1.070612215,0.310451409,3.448566129,0.000563571,0.000144717,POP7
ENSG00000166900,754.1003127,2.335471572,0.677297918,3.448219034,0.000564296,0.000145163,LOXHD1
ENSG00000079393,3.918852862,4.686641143,1.359732737,3.446737006,0.000567401,0.000145358,LINC01973
ENSG00000205581,2273.608093,1.098630899,0.318768048,3.446490032,0.00056792,0.000145726,LRRN2
ENSG00000197182,94.39758686,1.784097203,0.51777616,3.445692058,0.000569599,0.000146572,STXBP5
ENSG00000280651,5.178084706,5.67352752,1.647230524,3.444282654,0.000572577,0.000146929,RXRB
ENSG00000078269,278.6732095,1.756878539,0.510141307,3.443905668,0.000573376,0.000149246,HAUS4
ENSG00000072682,16.01141282,3.016184541,0.875904383,3.443508905,0.000574218,0.000149289,SNX10-AS1
ENSG00000084623,842.1129514,1.283306272,0.372794538,3.442395583,0.000576586,0.000149289,FKBP10
ENSG00000172590,253.4796941,1.67411249,0.48654673,3.440805142,0.000579986,0.000150253,AKR7A2
ENSG00000140990,1018.371333,1.335219523,0.388110557,3.44030715,0.000581054,0.000150271,PSMD13
ENSG00000007541,132.4052323,1.429831259,0.416107656,3.43620512,0.000589924,0.000150761,DNAJC6
ENSG00000148841,421.8773764,1.899913247,0.55310171,3.435016045,0.000592519,0.000150812,STAB2
ENSG00000205436,4.410843671,4.874523961,1.419067813,3.435018338,0.000592514,0.000151383,ZNF680
ENSG00000282367,55.66136366,2.187272201,0.636787058,3.434856558,0.000592868,0.000151911,GFI1
ENSG00000105404,179.1418085,1.383947209,0.402975892,3.434317625,0.000594048,0.000152311,RPS25
ENSG00000270419,45.14861881,1.59317562,0.464139194,3.432538426,0.000597959,0.000152336,CXCL2
ENSG00000172336,78.23274726,1.581227495,0.460829453,3.431263961,0.000600776,0.000152381,COX4I1
ENSG00000167210,227.9178765,2.530640153,0.738322747,3.427552738,0.000609048,0.00015342,PPP4C
ENSG00000204283,7.447441698,4.620358525,1.348294374,3.426817329,0.0006107,0.00015345,WDR86
ENSG00000170382,11.37940881,5.651941977,1.650842704,3.42367081,0.000617814,0.000156099,PSMD14
ENSG00000164506,571.8646968,1.537733151,0.449282071,3.422645257,0.00062015,0.000156099,WIPI1
ENSG00000235712,9.180334887,6.509405292,1.902974422,3.42064781,0.000624722,0.000156714,ATP5PF
ENSG00000092036,412.4685834,1.430676496,0.418382749,3.419539877,0.000627271,0.000157389,JDP2
ENSG00000225792,10.1298149,4.081096069,1.193684321,3.418907327,0.000628731,0.000157389,HSP90B2P
ENSG00000141756,19.28736455,2.907976039,0.8508754,3.417628527,0.000631693,0.00015769,RTF2
ENSG00000053371,125.4586599,1.217986035,0.356543807,3.416090845,0.000635271,0.00015769,NDUFB2
ENSG00000185627,971.8865806,1.13881224,0.333459935,3.415139631,0.000637493,0.000157732,ATAD3A
ENSG00000116675,49.38719613,3.158362882,0.9249151,3.414759778,0.000638383,0.000157932,ABCC13
ENSG00000136011,5.196255225,5.691769245,1.666870193,3.414644565,0.000638653,0.000157998,MYCT1
ENSG00000173041,155.0940717,1.475540345,0.432175336,3.414216925,0.000639656,0.000158212,PIGT
ENSG00000162676,463.1890855,2.104154048,0.616681427,3.412060029,0.000644739,0.000159294,GET3
ENSG00000280831,7132.132301,1.261464441,0.369874246,3.41052251,0.000648385,0.00016175,PHLPP1
ENSG00000081041,34.80489342,2.285197918,0.670093247,3.41026854,0.000648989,0.000161934,MCRIP2
ENSG00000131143,4569.191247,1.410984013,0.413756057,3.410183339,0.000649192,0.000162499,DNAAF3
ENSG00000149923,724.6768968,1.314717837,0.385539496,3.410073028,0.000649455,0.000162614,TRIM28
ENSG00000187260,19.67893975,2.912274353,0.85427412,3.409063068,0.000651864,0.000162906,BAD
ENSG00000115233,480.5298396,1.187253676,0.348324619,3.408469031,0.000653285,0.000163205,GLRX2
ENSG00000070540,347.5464012,2.065182853,0.606009297,3.407840216,0.000654792,0.000164976,PPIL1
ENSG00000154723,1764.797082,1.531787534,0.449492634,3.407814543,0.000654854,0.000166318,RPS13
ENSG00000140044,1510.09614,2.209489392,0.648523262,3.406954723,0.00065692,0.000166845,RPP21
ENSG00000259706,26.22975134,1.867591265,0.548164682,3.406989407,0.000656837,0.000166848,IMMP2L
ENSG00000022277,2338.487542,1.494491759,0.43893406,3.404820669,0.000662075,0.000167954,HMGA2-AS1
ENSG00000090266,202.3338007,1.157633895,0.340246659,3.402337282,0.000668121,0.000167999,UBA52
ENSG00000197785,501.2557968,1.087663103,0.319687934,3.402265112,0.000668298,0.000168774,WNT5B
ENSG00000243064,9.627717457,6.595674716,1.939254284,3.40113969,0.000671055,0.00016921,PTP4A1
ENSG00000120279,68.76104116,2.739406269,0.805599076,3.400458553,0.000672729,0.000169758,TMCO3
ENSG00000124155,709.7274543,1.533307709,0.451121496,3.398879734,0.000676625,0.000170493,CFAP92
ENSG00000198356,342.2302091,1.284836966,0.37803282,3.398744495,0.000676959,0.000170749,HBM
ENSG00000081913,64.07704245,1.525225875,0.448774112,3.398649421,0.000677195,0.000172049,DEFT1P2
ENSG00000172366,73.52517696,1.905648245,0.560816152,3.397991014,0.000678826,0.00017208,GMDS
ENSG00000167646,7.001517041,4.043502904,1.190007685,3.397879658,0.000679103,0.000172333,CSTF3
ENSG00000130726,1391.548609,1.288300211,0.379239324,3.397063887,0.000681131,0.000173137,ANO10
ENSG00000002330,310.7438512,1.650707713,0.485979973,3.396657894,0.000682142,0.0001741,BCL11A
ENSG00000023572,25.82539207,1.545937297,0.455143557,3.396592734,0.000682304,0.000174192,NDUFAF2
ENSG00000137168,320.7617814,1.650290413,0.485902115,3.396343339,0.000682926,0.000176329,SLC35B1
ENSG00000110700,4438.582329,1.515448631,0.446319169,3.395437024,0.000685191,0.000176438,MRPL4
ENSG00000242726,12.31055655,6.937479591,2.043368659,3.395118918,0.000685988,0.000176741,PRR3
ENSG00000184903,76.23177384,1.873752831,0.552089151,3.39393163,0.000688969,0.000176741,CIAO2B
ENSG00000197301,28.42686601,3.111063592,0.916879523,3.393099654,0.000691065,0.000177025,EDEM2
ENSG00000221983,3555.68391,1.518702865,0.447649493,3.392616074,0.000692286,0.000177335,RPL27
ENSG00000111186,31.06600591,2.785965104,0.82124074,3.39238541,0.000692869,0.000179302,UBE2E1
ENSG00000112245,663.9402242,1.278446448,0.377085221,3.390338247,0.000698064,0.000180526,WEE1
ENSG00000150403,689.7239276,1.342023955,0.395846146,3.390266566,0.000698247,0.00018091,EIF1
ENSG00000114656,72.03073248,2.093787684,0.61764812,3.389936142,0.000699089,0.00018091,RGCC
ENSG00000206177,13.13693133,5.862549708,1.730372564,3.388027428,0.000703972,0.000181164,STAM-DT
ENSG00000232039,9.578785721,6.575265275,1.940795396,3.387922957,0.00070424,0.000181433,UQCRB
ENSG00000112699,275.1863628,1.249542856,0.368955829,3.386700402,0.000707386,0.000181736,IFITM10
ENSG00000176102,502.9522921,1.396595443,0.412433055,3.386235478,0.000708586,0.000182255,DNAH10
ENSG00000160746,355.0284032,1.830115937,0.540571331,3.385521636,0.000710431,0.000182257,NUTM2A-AS1
ENSG00000119866,285.2309166,1.45872196,0.431573628,3.380007174,0.000724839,0.000183334,RPH3AL
ENSG00000164182,454.9023259,1.743531519,0.515838648,3.379993969,0.000724874,0.000183642,GYPA
ENSG00000121073,152.6675573,1.230703037,0.364133621,3.379811598,0.000725355,0.000184212,LOC729732
ENSG00000105364,269.0473942,1.058396391,0.313326355,3.377936055,0.000730321,0.000185272,GNAI1
ENSG00000204576,10.53723858,4.921591047,1.45719506,3.377441484,0.000731635,0.000185272,ADAMTS14
ENSG00000166595,143.5497749,1.199562666,0.355185186,3.377287999,0.000732044,0.000185316,HNRNPA1P48
ENSG00000088298,221.3720511,1.084543095,0.321319859,3.375275643,0.000737418,0.000186659,MRPS33
ENSG00000131469,10336.14227,1.357821281,0.402285058,3.375271475,0.000737429,0.000186916,FOSB
ENSG00000170142,583.9315898,1.743064045,0.516449807,3.375088967,0.000737918,0.000187107,TSEN34
ENSG00000166483,124.7874168,1.189620685,0.352498393,3.374825836,0.000738624,0.000187217,ERP29
ENSG00000173812,3028.409651,1.466593847,0.434906989,3.37220115,0.0007457,0.000188396,UBL7
ENSG00000102760,208.7218182,1.94638699,0.577378183,3.371078175,0.000748746,0.000189877,NMB
ENSG00000260589,5.278537757,3.24502063,0.963005243,3.369681166,0.000752552,0.000190443,H2BC7
ENSG00000156467,4520.967192,1.523443666,0.452148301,3.369345105,0.00075347,0.000190492,RCE1
ENSG00000244242,40.44337872,2.080233724,0.61780985,3.367109999,0.000759604,0.000190755,MBOAT7
ENSG00000281935,70.32343525,3.262012712,0.969247311,3.365511234,0.00076402,0.000191007,NASP
ENSG00000223482,129.8502312,1.005616637,0.298861314,3.364827065,0.000765916,0.00019122,GAR1
ENSG00000262334,10.1793502,5.10618645,1.517589712,3.364668598,0.000766356,0.000191874,PGAM1
ENSG00000170180,22.73029394,4.689975186,1.394388412,3.363463972,0.000769709,0.000192373,NEBL
ENSG00000283674,79.71650301,1.963738742,0.584232363,3.361228965,0.000775965,0.000192373,FAM104B
ENSG00000127955,228.1418092,4.428366053,1.319570285,3.355915257,0.000791028,0.000193378,TMEM205
ENSG00000138316,7.239820135,2.87112059,0.855604743,3.355662311,0.000791752,0.000194828,RPL18
ENSG00000224578,189.0614393,1.888748569,0.562847843,3.35570011,0.000791644,0.000196691,METTL26
ENSG00000090263,528.8829089,1.214179639,0.361850012,3.355477683,0.00079228,0.000196885,SSNA1
ENSG00000125740,1975.556839,2.61296315,0.778736294,3.355388944,0.000792535,0.000196885,PAK4
ENSG00000274129,44.29923991,4.045738034,1.2057516,3.355366092,0.0007926,0.000197033,PTOV1
ENSG00000089248,3501.319332,1.089229857,0.324852565,3.352997556,0.000799414,0.000197066,FUCA2
ENSG00000138629,184.5252037,1.03543579,0.308807612,3.353012526,0.000799371,0.000199667,TEK
ENSG00000197696,9.136580996,2.236032545,0.66693301,3.35270936,0.000800247,0.00019968,CNIH4
ENSG00000277224,13.15786288,2.351207823,0.701366816,3.352322591,0.000801366,0.000199956,TLCD3A
ENSG00000173653,98.94828767,1.19051915,0.355283699,3.350897199,0.000805502,0.000199956,SEC11A
ENSG00000273592,62.96135013,2.345581013,0.70019877,3.349878795,0.000808469,0.000200657,KATNB1
ENSG00000132780,3449.4931,1.488338608,0.444429272,3.348876194,0.0008114,0.000202592,CNIH1
ENSG00000109534,312.2260561,1.356396281,0.405339992,3.346317431,0.000818926,0.000202658,C19orf53
ENSG00000171314,1255.786124,1.303391847,0.389510552,3.346229878,0.000819185,0.000204061,NTN1
ENSG00000078114,18.9780878,3.900133986,1.165952237,3.345020374,0.000822765,0.000205982,EEF1AKMT1
ENSG00000182518,64.89790491,1.362504802,0.407416884,3.344252178,0.000825047,0.000205982,RPL38
ENSG00000105518,96.14744908,1.389343071,0.415592061,3.343045264,0.000828644,0.000206022,ARMC6
ENSG00000063177,4911.975335,1.441004814,0.43122848,3.341627189,0.000832888,0.000207762,MTSS2
ENSG00000130731,121.7156147,1.518571354,0.454739532,3.339431143,0.000839502,0.00020838,RPS29
ENSG00000176101,364.1446418,1.113685537,0.333497594,3.339411006,0.000839562,0.000209008,HDDC3
ENSG00000130669,91.03221014,1.780907854,0.533588365,3.337606235,0.000845034,0.000210207,KIAA1522
ENSG00000104960,424.7589737,1.035795709,0.310445013,3.336486863,0.000848444,0.000210818,SPATC1
ENSG00000001036,267.1017764,1.134056247,0.339968399,3.335769593,0.000850636,0.000210818,MRPL15
ENSG00000120156,5.646222928,5.836859531,1.74989457,3.335549256,0.000851311,0.000211019,NUP153-AS1
ENSG00000143771,152.7952169,1.681927004,0.504261208,3.335428099,0.000851682,0.000211485,CCNI
ENSG00000167695,6.480838836,3.599408898,1.079616332,3.333970403,0.000856158,0.000215137,ORAI2
ENSG00000140612,3541.866035,1.295679225,0.388748351,3.332951047,0.000859301,0.000217279,LINC01506
ENSG00000140854,313.122297,1.128527649,0.338607278,3.332851128,0.000859609,0.000218856,COMMD9
ENSG00000100528,224.1876967,1.189960036,0.357175916,3.331579716,0.000863546,0.00022011,UPB1
ENSG00000104979,652.1995627,1.179914963,0.354275822,3.330498136,0.000866907,0.00022247,SERF1A
ENSG00000065320,5.205821511,4.521407385,1.358673589,3.327809873,0.000875316,0.00022247,ACTG1P25
ENSG00000150456,37.65751458,1.223931141,0.367883558,3.326952551,0.000878013,0.000222755,LOC100505664
ENSG00000172809,7917.217544,1.472545275,0.442606705,3.326983657,0.000877915,0.000224667,MSH5-SAPCD1
ENSG00000105676,270.1979822,1.574593834,0.473383712,3.326252667,0.000880221,0.000226479,MRPL18
ENSG00000132613,105.1513866,1.865512447,0.560917999,3.325820266,0.000881588,0.000227312,PPM1H
ENSG00000213741,775.8377909,1.596511924,0.480134829,3.3251325,0.000883765,0.000228063,NAA20
ENSG00000248385,11.10704759,5.654804551,1.700682234,3.325021241,0.000884118,0.000229385,LAT2
ENSG00000184508,68.42781441,1.213799012,0.365081854,3.324731147,0.000885038,0.000229744,TBC1D24
ENSG00000162522,32.1803078,2.641788244,0.794720023,3.324174761,0.000886806,0.000229758,LOC105370969
ENSG00000186583,18.87548302,4.185764192,1.259328597,3.323806195,0.000887979,0.000229758,PRAM1
ENSG00000137547,115.6221038,1.450452722,0.43669481,3.321433387,0.000895564,0.000229758,RNASEK
ENSG00000272269,38.7295677,1.891913661,0.569627816,3.321315444,0.000895942,0.000231028,LURAP1
ENSG00000118816,2346.952237,1.20358281,0.362427435,3.320893212,0.000897299,0.000232281,UMODL1
ENSG00000160991,833.9289153,1.442087151,0.434371315,3.319941034,0.000900365,0.000233863,H4C3
ENSG00000234506,14.64968175,4.170466305,1.256406908,3.319359578,0.000902242,0.000233998,AP4M1
ENSG00000110442,196.9746868,1.497355666,0.451129405,3.319126729,0.000902994,0.000234005,MZF1-AS1
ENSG00000100024,15.11966832,2.245027459,0.67642747,3.318947792,0.000903573,0.000234009,TMCC1-DT
ENSG00000278839,47.3967685,2.128439731,0.641701245,3.316870189,0.000910319,0.000234096,LMO2
ENSG00000234996,5.733844872,5.835064444,1.759260476,3.31677118,0.000910642,0.000234602,DNTTIP1
ENSG00000230387,9.335216972,4.546689697,1.372076008,3.313730195,0.000920603,0.000234602,LOC100887080
ENSG00000255152,38.79853613,1.763105859,0.532304974,3.312210005,0.00092562,0.000234663,DDB2
ENSG00000112110,569.3476424,1.160273291,0.35056998,3.309676691,0.000934038,0.000234663,GALNT7-DT
ENSG00000111110,71.46818197,1.372315393,0.414939686,3.307264737,0.000942118,0.0002354,TTLL5
ENSG00000173418,204.5084675,1.138829209,0.3444403,3.306318128,0.000945307,0.000235401,EXOSC7
ENSG00000086730,1552.118656,1.137367909,0.344017351,3.306135307,0.000945924,0.000237006,ARL6IP4
ENSG00000162065,101.2296619,1.493519343,0.451949485,3.304615654,0.000951067,0.000239178,ELP5
ENSG00000259704,4.729014507,3.525203861,1.066938363,3.304037031,0.000953032,0.000239178,PHOSPHO1
ENSG00000133246,2760.696082,2.084046539,0.630801855,3.303805341,0.00095382,0.000240648,CORO2A
ENSG00000219200,1572.329827,2.158999696,0.653621205,3.303135943,0.0009561,0.0002409,TBCE
ENSG00000171357,6.440177936,3.930468691,1.190009302,3.302889048,0.000956942,0.000241672,PPP1CA
ENSG00000177398,16.1079569,6.155502504,1.864629449,3.301193439,0.000962745,0.000242735,OLA1
ENSG00000197061,17.70958882,3.223959314,0.976709549,3.300837304,0.000963968,0.000243351,SLC2A4
ENSG00000221838,71.89621218,1.561817673,0.473187686,3.300630428,0.000964679,0.000243351,NLE1
ENSG00000267858,47.92879716,1.619603969,0.49110886,3.297851251,0.000974277,0.000245451,ZNF90
ENSG00000271270,66.43104381,1.517609834,0.460443529,3.295973855,0.000980811,0.000246111,FAU
ENSG00000135363,668.1364682,1.561063563,0.473838593,3.294504889,0.000985952,0.000247311,DNTT
ENSG00000101457,766.5628185,1.33853492,0.406378957,3.293809625,0.000988394,0.00024757,APOL4
ENSG00000283399,5.071962234,4.053185848,1.230956635,3.292712132,0.00099226,0.00024757,IFT20
ENSG00000134574,299.0931754,1.006954405,0.305990798,3.290799629,0.00099903,0.000247928,EMC4
ENSG00000245213,24.05160617,2.023288799,0.615172254,3.288979283,0.001005514,0.000249834,LRPAP1
ENSG00000119685,194.1005189,1.141997082,0.347243095,3.288753896,0.00100632,0.000250661,UFD1
ENSG00000075914,157.2057514,1.051920845,0.319876533,3.288521469,0.001007151,0.000251066,UBTD1
ENSG00000182196,4041.911528,1.46295574,0.445008362,3.287479218,0.001010886,0.000252109,RPS21
ENSG00000170291,217.1664687,1.506040353,0.458133035,3.287342841,0.001011376,0.000253006,TMEM234
ENSG00000173868,61.83064066,3.551580963,1.080571824,3.286760662,0.001013469,0.000253006,RNF139
ENSG00000106789,394.2139655,2.025430237,0.616303848,3.286415043,0.001014714,0.000253151,TRPM2
ENSG00000172531,798.9891117,1.312892059,0.399724649,3.284491118,0.001021667,0.000258136,ABHD5
ENSG00000138430,1367.722265,1.02490318,0.312114069,3.283745533,0.001024374,0.000258147,CCL3L1
ENSG00000181856,4.186390866,5.376117951,1.637347323,3.283431607,0.001025515,0.000258411,CFL1
ENSG00000073536,76.20424421,1.501101263,0.457611381,3.280297052,0.001036978,0.000258794,CEP83-DT
ENSG00000213988,46.59577994,1.565548558,0.47743293,3.279096305,0.001041401,0.000259397,MYO7B
ENSG00000149806,10375.6859,1.463949546,0.446559504,3.278285499,0.001044397,0.000259703,HCAR2
ENSG00000107447,118.6172257,5.686660068,1.735334769,3.276981577,0.001049232,0.000260385,FNIP1
ENSG00000100336,111.0400063,2.118133799,0.646540413,3.276104257,0.001052497,0.000260709,SPATA1
ENSG00000109083,435.0771864,1.617461318,0.493705268,3.276167833,0.00105226,0.000260753,AKR1C3
ENSG00000128463,273.6633625,1.260374303,0.384692654,3.27631497,0.001051712,0.000261163,CXCL12
ENSG00000163956,1963.764009,1.288981814,0.393514205,3.275566161,0.001054504,0.000262047,C5AR2
ENSG00000070010,801.2758074,1.677536885,0.512226402,3.274991057,0.001056653,0.000262626,ALKBH7
ENSG00000165886,124.6296895,2.286426684,0.698144582,3.275004552,0.001056603,0.000262626,LHX6
ENSG00000171858,4576.532509,1.371021059,0.418695608,3.274505473,0.001058471,0.000264059,NDUFB5
ENSG00000160055,51.41663162,1.072686132,0.327737757,3.273001382,0.00106412,0.000264403,PHTF1
ENSG00000170881,366.1526787,1.075573305,0.328730062,3.271904302,0.001068257,0.000264743,LRRC2
ENSG00000142185,488.1371566,1.726205882,0.527621345,3.271675605,0.001069122,0.000265097,RPL10
ENSG00000221990,14.69886859,1.562576027,0.477758849,3.270637542,0.001073053,0.000268155,RPL32P29
ENSG00000011198,91.60169786,1.735542166,0.531033956,3.268231998,0.001082216,0.000268579,WWOX
ENSG00000277768,27.59142385,3.768683471,1.153252485,3.267873705,0.001083587,0.000269318,IFRD1
ENSG00000172757,7885.377777,1.512038492,0.462831266,3.266932471,0.001087196,0.000269318,TMEM121
ENSG00000278916,4.604724159,3.129013911,0.958048713,3.266027989,0.001090675,0.00026989,HNRNPLP1
ENSG00000169994,266.3901606,3.352440675,1.026580073,3.265639733,0.001092171,0.000270149,ECH1
ENSG00000182782,273.2320145,3.139223104,0.961464396,3.265043527,0.001094473,0.000270207,BRI3
ENSG00000217128,274.8013081,1.599621934,0.490053499,3.264178169,0.001097821,0.000270543,SNHG6
ENSG00000122432,19.49503747,2.133854815,0.654002739,3.262761283,0.001103324,0.000271938,MRPL36
ENSG00000196139,164.1607564,2.239886072,0.686689359,3.261862215,0.001106829,0.000273845,MELTF-AS1
ENSG00000107562,6.452545053,6.002618562,1.840405811,3.261573359,0.001107958,0.00027404,SKA2
ENSG00000134830,276.5769157,2.171993176,0.666190638,3.26031777,0.001112875,0.000274311,JAG1
ENSG00000125652,106.434117,1.689210954,0.518140348,3.260141694,0.001113566,0.000274685,FRMD4A
ENSG00000106852,4.458751473,5.491529834,1.685383776,3.258326033,0.001120716,0.000274723,PQBP1
ENSG00000136521,323.895113,1.079722412,0.331377568,3.258284559,0.001120879,0.000274832,LOC102723701
ENSG00000116793,208.8906369,1.177658674,0.361446071,3.258186401,0.001121267,0.00027703,GBGT1
ENSG00000163827,8.66463722,3.277048944,1.006519395,3.255822949,0.001130642,0.00027703,GALE
ENSG00000147403,5333.57553,1.427464125,0.438749844,3.253480641,0.001140005,0.00027751,ADAMTS3
ENSG00000244270,79.41688517,1.859645139,0.571723982,3.252697449,0.001143151,0.00027751,NRDE2
ENSG00000186153,84.30794469,1.203821918,0.370188946,3.251912119,0.001146315,0.00027751,PCDH11Y
ENSG00000006652,568.3950748,1.721648663,0.529736657,3.250008547,0.001154015,0.000277984,NFIL3
ENSG00000184986,8.749304902,3.344467387,1.029389874,3.248980266,0.001158195,0.00027918,BMP2
ENSG00000233503,8.227899631,3.231384575,0.994632086,3.248823983,0.001158832,0.00028105,DRC7
ENSG00000282853,1075.893374,1.020641824,0.314312399,3.247221001,0.001165379,0.000282306,HDAC2-AS2
ENSG00000164713,360.1113941,2.040949973,0.628686124,3.246373499,0.001168854,0.000282443,VPS28
ENSG00000245910,1243.678986,1.294917021,0.398913293,3.246111482,0.00116993,0.000282443,CRPPA
ENSG00000171421,78.20109569,1.356635371,0.417994077,3.245585155,0.001172095,0.00028313,MYL5
ENSG00000228109,15.15057015,2.299567316,0.708635763,3.245062463,0.001174249,0.000283334,C3orf86
ENSG00000182628,544.6539439,1.246271237,0.384060961,3.244982865,0.001174577,0.000283957,CFP
ENSG00000101384,100.378073,2.18688374,0.6743021,3.243180972,0.001182031,0.000283957,KIAA0895
ENSG00000151474,37.40727186,3.1611291,0.975020407,3.242115834,0.001186458,0.000285222,CACNA1C-AS2
ENSG00000102103,604.348334,1.231157057,0.37974796,3.242037312,0.001186785,0.000286175,LOC102724788
ENSG00000183154,6.47992282,2.722206915,0.839986605,3.240774197,0.001192056,0.000286248,OSTC
ENSG00000148288,68.28504081,1.535621446,0.4739831,3.239823203,0.001196038,0.000287976,TNFAIP6
ENSG00000117308,49.16351259,1.404389066,0.433547549,3.239296518,0.001198249,0.000288894,WNT11
ENSG00000156140,8.139519126,6.356129088,1.963114128,3.23777869,0.001204642,0.000289389,MIR34AHG
ENSG00000119720,437.0096438,1.332485875,0.411573461,3.237540804,0.001205647,0.000289389,MOK
ENSG00000099715,99.87287417,2.471054281,0.763314277,3.237269832,0.001206792,0.000289854,RPL13
ENSG00000165030,726.8664181,2.00268285,0.618893649,3.235907906,0.001212565,0.000291606,PRR13
ENSG00000125845,7.656258696,3.977939211,1.229765108,3.23471465,0.001217644,0.000293126,SNORD17
ENSG00000159625,19.29879004,2.167018316,0.670186282,3.233456687,0.001223019,0.000293538,TSPAN4
ENSG00000228624,9.798132468,1.821918759,0.563500418,3.233216342,0.001224048,0.000294513,CD151
ENSG00000160948,501.9873074,1.002402978,0.310068103,3.232847775,0.001225629,0.000295351,LGALS12
ENSG00000214960,33.64636695,2.456333386,0.759961475,3.232181454,0.00122849,0.000295845,TMEM53
ENSG00000215375,52.75652998,1.652190065,0.511327188,3.23117977,0.001232804,0.000296215,RPL18A
ENSG00000225873,15.10077148,2.460675388,0.761580125,3.231013137,0.001233523,0.0002963,GATA2
ENSG00000126759,1374.484318,2.082323613,0.644687597,3.229973124,0.001238019,0.000296846,SNHG32
ENSG00000164542,9.648998031,2.540053104,0.787121546,3.227015087,0.001250889,0.000296997,OGFOD2
ENSG00000256271,20.78234778,2.16749404,0.671701651,3.226870198,0.001251522,0.000299042,C4A
ENSG00000277196,12.662973,6.400464915,1.986704885,3.221648551,0.001274554,0.000302483,STAG3L4
ENSG00000198856,525.5953948,1.148335332,0.356574985,3.220459593,0.001279852,0.000302483,PLSCR4
ENSG00000123610,35.75875078,2.85397096,0.886737124,3.218508488,0.001288592,0.000302871,TMPO-AS1
ENSG00000085741,18.01332453,3.175873405,0.98703941,3.217575078,0.001292792,0.000303191,LINC00887
ENSG00000105501,826.5995335,2.603317247,0.809221655,3.217063249,0.0012951,0.000304989,RPL5
ENSG00000228526,24.67412319,3.08288163,0.958301164,3.217027951,0.00129526,0.000305084,RPLP2
ENSG00000080823,47.80664361,2.15157431,0.669077169,3.215734162,0.001301113,0.000305288,SUPT3H
ENSG00000167526,21845.66145,1.464950341,0.45560168,3.215419092,0.001302542,0.000305288,PGM5P2
ENSG00000205352,1771.113236,1.325747307,0.412384343,3.21483424,0.001305199,0.000305288,ERH
ENSG00000212232,19.75110193,4.121917695,1.282475112,3.214033282,0.001308845,0.000305288,HDC
ENSG00000214063,61.53753937,1.710753925,0.532380555,3.213404228,0.001311715,0.000306143,BAALC
ENSG00000177697,179.7897415,1.404631546,0.437240735,3.21249013,0.001315897,0.000306877,PRXL2A
ENSG00000133317,98.34223622,2.169005889,0.67519892,3.212395378,0.001316331,0.000306877,IMP4
ENSG00000126106,26.60543429,1.804208468,0.561694451,3.212081702,0.001317769,0.000306877,EXOSC10-AS1
ENSG00000105640,9165.151473,1.504695079,0.46865251,3.210683921,0.001324195,0.000307363,SDF2
ENSG00000179348,959.2794774,2.184618226,0.680836088,3.2087286,0.001333233,0.000308121,GPSM1
ENSG00000234728,136.010389,1.520550285,0.473982715,3.20802898,0.00133648,0.000309185,C19orf84
ENSG00000111325,95.62974431,1.207216556,0.376329553,3.207870723,0.001337216,0.000309355,SRRM2-AS1
ENSG00000244731,35.5395657,3.18038963,0.992434521,3.204634223,0.001352342,0.000313259,TRIM74
