Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000131142,10.56889628,3.05724955,0.572125371,5.343670648,9.11E-08,1.10E-06,GADD45G
ENSG00000102554,501.5354216,1.578153648,0.295417899,5.342105714,9.19E-08,1.11E-06,PDLIM7
ENSG00000123119,42.47033877,4.53032513,0.84818063,5.341226822,9.23E-08,1.11E-06,ALOX5AP
ENSG00000122432,20.29526297,1.602023071,0.299941839,5.341112381,9.24E-08,1.11E-06,PRR11
ENSG00000259207,3748.074552,1.929910205,0.361548224,5.337905367,9.40E-08,1.13E-06,GPR4
ENSG00000196352,12247.437,1.115981784,0.209183825,5.334933439,9.56E-08,1.15E-06,DDX60L
ENSG00000130222,53.15953471,2.031397894,0.380824904,5.334204435,9.60E-08,1.15E-06,GDF15
ENSG00000196923,4102.014102,1.396788556,0.26200878,5.331075381,9.76E-08,1.17E-06,SAMSN1
ENSG00000132965,15806.05633,1.458435302,0.27358063,5.330915791,9.77E-08,1.17E-06,POR
ENSG00000068489,398.5105458,1.15839352,0.217334703,5.329997953,9.82E-08,1.18E-06,LINC02363
ENSG00000177464,5.19476931,4.582156413,0.85973731,5.329716831,9.84E-08,1.18E-06,TRMT9B
ENSG00000181381,13937.73899,1.405798946,0.264293655,5.319079436,1.04E-07,1.24E-06,CYP1B1
ENSG00000130513,8.572647894,3.047266976,0.572916234,5.318870012,1.04E-07,1.24E-06,BMP8B
ENSG00000155307,5076.806713,1.566119221,0.294500308,5.317886539,1.05E-07,1.25E-06,LCN2
ENSG00000127948,2876.642472,1.034804328,0.194806962,5.311947359,1.08E-07,1.28E-06,ANKRD34B
ENSG00000180712,56.63203433,1.832889986,0.345183033,5.309907529,1.10E-07,1.30E-06,FURIN
ENSG00000250305,66.84887653,1.074836505,0.20242683,5.309753176,1.10E-07,1.30E-06,LILRB4
ENSG00000138061,6440.126232,1.469599422,0.276812631,5.309004205,1.10E-07,1.30E-06,KL
ENSG00000116985,309.8267506,1.487713485,0.280440134,5.304923592,1.13E-07,1.33E-06,CSGALNACT2
ENSG00000148346,10874.35709,3.482873537,0.656629644,5.304167377,1.13E-07,1.33E-06,AZU1
ENSG00000189127,304.2053313,2.490300453,0.469835486,5.300366893,1.16E-07,1.36E-06,IGHV3OR16-9
ENSG00000140564,9906.240231,1.153545743,0.217969012,5.292246509,1.21E-07,1.41E-06,STBD1
ENSG00000278555,480.5781795,2.137181548,0.404157856,5.287987141,1.24E-07,1.44E-06,SULT1A4
ENSG00000133116,100.8373127,1.559838446,0.294985704,5.287844205,1.24E-07,1.44E-06,SLC11A1
ENSG00000169826,7761.501302,1.317868215,0.24929906,5.286294369,1.25E-07,1.46E-06,JUNB
ENSG00000172232,1919.176293,3.509962917,0.664291973,5.283765363,1.27E-07,1.47E-06,MYOSLID
ENSG00000270472,37.07799586,3.015493862,0.570789699,5.283020819,1.27E-07,1.48E-06,SCUBE1
ENSG00000118804,111.3475983,2.007471947,0.380369405,5.27769037,1.31E-07,1.52E-06,EPB41L4B
ENSG00000213648,396.8436378,1.635053469,0.310096793,5.272719693,1.34E-07,1.55E-06,CKLF-CMTM1
ENSG00000018280,24005.08824,1.797186974,0.340983658,5.270595618,1.36E-07,1.57E-06,EPSTI1
ENSG00000171223,5790.756758,1.217457502,0.23099593,5.270471663,1.36E-07,1.57E-06,LINC01562
ENSG00000229647,23.4691124,1.752518276,0.332532349,5.270218918,1.36E-07,1.57E-06,AQP9
ENSG00000159307,69.30620777,1.740091047,0.330281546,5.268508244,1.38E-07,1.58E-06,MAP1LC3B2
ENSG00000095203,16.70431954,6.565456705,1.246520107,5.26702832,1.39E-07,1.59E-06,SLC22A4
ENSG00000254788,201.8103637,1.302024404,0.247272943,5.265535275,1.40E-07,1.60E-06,PRRT4
ENSG00000133106,6729.558709,1.873547354,0.355848178,5.265018819,1.40E-07,1.61E-06,CIP2A
ENSG00000203356,47.37466429,1.369250366,0.260143203,5.26344855,1.41E-07,1.62E-06,PGS1
ENSG00000282607,13361.91321,1.799348015,0.341943347,5.262123181,1.42E-07,1.63E-06,ENAM
ENSG00000103569,44617.83367,1.195872076,0.227353626,5.259964821,1.44E-07,1.65E-06,FKBP11
ENSG00000258102,72.93023916,1.532310864,0.291336538,5.259590417,1.44E-07,1.65E-06,TMIGD3
ENSG00000197208,1146.878011,1.412070856,0.268561265,5.257909601,1.46E-07,1.66E-06,PFKFB2
ENSG00000224940,139.2224607,2.826119733,0.538199173,5.251066654,1.51E-07,1.72E-06,WIPI1
ENSG00000163507,276.1111718,1.109702605,0.211402488,5.24924099,1.53E-07,1.73E-06,FUT6
ENSG00000087157,3811.439134,1.382128707,0.263309937,5.249056383,1.53E-07,1.73E-06,TMED8
ENSG00000132464,8.53159645,3.139380479,0.598280681,5.247337206,1.54E-07,1.75E-06,CKMT1B
ENSG00000134285,2286.353801,1.327201815,0.252955846,5.24677265,1.55E-07,1.75E-06,LOC105370969
ENSG00000121933,379.6576564,3.40925977,0.649885742,5.245937173,1.55E-07,1.76E-06,H2AC15
ENSG00000123836,3434.763379,2.542746999,0.484980831,5.24298454,1.58E-07,1.78E-06,FBXO16
ENSG00000070540,1229.55322,1.04470098,0.199268375,5.242683293,1.58E-07,1.79E-06,ANKRD9
ENSG00000156413,74.27398812,1.516697834,0.289301131,5.242626694,1.58E-07,1.79E-06,H2AC11
ENSG00000100580,2912.26729,1.088980473,0.207747298,5.241851446,1.59E-07,1.79E-06,SLC37A3
ENSG00000237289,3.698104859,4.07800559,0.778003418,5.241629404,1.59E-07,1.79E-06,TJP1
ENSG00000259704,20.28215196,1.791831649,0.341893423,5.240907038,1.60E-07,1.80E-06,MIPOL1
ENSG00000275221,8.526342382,2.21558451,0.422806306,5.240187955,1.60E-07,1.81E-06,LTBP1
ENSG00000214050,31.1564088,2.818564161,0.538210314,5.236919632,1.63E-07,1.84E-06,CABLES1
ENSG00000156381,555.2932668,2.325312734,0.444068782,5.236379648,1.64E-07,1.84E-06,TWIST2
ENSG00000196787,266.8579433,1.136178716,0.216988188,5.236131628,1.64E-07,1.84E-06,EPAS1
ENSG00000157800,1801.507859,1.403439457,0.268042839,5.235877448,1.64E-07,1.84E-06,ITGB5
ENSG00000104067,10.32644546,2.935326096,0.560974935,5.23254412,1.67E-07,1.88E-06,FGD4
ENSG00000151338,462.9231909,1.001438322,0.191495204,5.229573899,1.70E-07,1.90E-06,LINC01410
ENSG00000049323,835.7590864,1.741766901,0.333075112,5.229351687,1.70E-07,1.90E-06,SSC4D
ENSG00000134508,61.54262839,1.250170658,0.239074895,5.229200912,1.70E-07,1.90E-06,BTBD19
ENSG00000233608,17.78035211,3.811138525,0.729072502,5.227379325,1.72E-07,1.92E-06,IGLV4-60
ENSG00000116016,465.8006362,1.487850005,0.284804962,5.224101412,1.75E-07,1.95E-06,LRP10
ENSG00000082781,991.7963743,1.519318071,0.29087259,5.22331124,1.76E-07,1.95E-06,PAQR6
ENSG00000139132,2649.261109,1.194383061,0.22868876,5.222744918,1.76E-07,1.96E-06,LOC100996442
ENSG00000238113,1205.00613,1.14459824,0.219254835,5.220401358,1.79E-07,1.98E-06,TLR8-AS1
ENSG00000146700,18.01601436,1.646936607,0.315552618,5.219213881,1.80E-07,1.99E-06,EFCAB3
ENSG00000222009,264.9101355,1.923087298,0.36886625,5.213508411,1.85E-07,2.04E-06,RAB43
ENSG00000211639,291.1693126,3.049103856,0.584952257,5.212568754,1.86E-07,2.05E-06,TSPAN9
ENSG00000197324,22513.62485,1.01964628,0.195630119,5.212112967,1.87E-07,2.05E-06,SHROOM2
ENSG00000160781,276.0971511,1.767684068,0.339224652,5.210954032,1.88E-07,2.06E-06,DOC2B
ENSG00000238009,304.7482216,1.546335403,0.29676849,5.210578126,1.88E-07,2.07E-06,H1-0
ENSG00000233338,9.969924891,2.190646793,0.420511427,5.209482192,1.89E-07,2.08E-06,EXT1
ENSG00000172421,23.01632708,1.350502999,0.259249995,5.209269143,1.90E-07,2.08E-06,STOM
ENSG00000172780,1851.548162,1.42124814,0.272885429,5.208222893,1.91E-07,2.09E-06,KCNMA1
ENSG00000011105,497.4571864,1.643320761,0.315540088,5.20796191,1.91E-07,2.09E-06,ACOX2
ENSG00000146950,34.07107739,4.172166318,0.801959414,5.202465666,1.97E-07,2.15E-06,NUGGC
ENSG00000272636,81.88687563,3.034868373,0.583355244,5.202436088,1.97E-07,2.15E-06,ST6GALNAC3
ENSG00000189060,2284.658261,1.575309968,0.302912068,5.20055202,1.99E-07,2.17E-06,SLC44A3-AS1
ENSG00000182197,927.5451068,1.012958648,0.194804238,5.199879937,1.99E-07,2.17E-06,OSCAR
ENSG00000148175,12798.09793,1.515271145,0.292020487,5.188920676,2.12E-07,2.30E-06,C5AR1
ENSG00000156113,134.6985744,3.004867667,0.579156535,5.188351483,2.12E-07,2.30E-06,IGKV3D-7
ENSG00000168306,36.01457666,1.865229358,0.359567828,5.187420045,2.13E-07,2.30E-06,MET
ENSG00000189233,410.8863591,1.352429752,0.260704664,5.187593229,2.13E-07,2.30E-06,INAVA
ENSG00000184005,402.4064938,2.001105017,0.386103196,5.182824278,2.19E-07,2.36E-06,ALDH4A1
ENSG00000224081,357.4907204,2.099469204,0.405188184,5.181467003,2.20E-07,2.37E-06,USB1
ENSG00000275736,3474.501166,1.528698337,0.295067995,5.180834119,2.21E-07,2.38E-06,LRRN2
ENSG00000197405,18181.39328,1.005082211,0.194059076,5.179258977,2.23E-07,2.39E-06,PDIA4
ENSG00000228325,13.3381573,5.657861315,1.092469559,5.178964729,2.23E-07,2.40E-06,CNKSR1
ENSG00000105976,63.94536612,2.219073134,0.428667562,5.17667613,2.26E-07,2.42E-06,COMMD3-BMI1
ENSG00000163362,90.07325588,1.151130803,0.222483834,5.173997504,2.29E-07,2.45E-06,LY75-CD302
ENSG00000159423,262.811221,1.029793701,0.19930923,5.166813901,2.38E-07,2.53E-06,TLR4
ENSG00000103005,6701.908643,1.00609708,0.194909281,5.16187363,2.44E-07,2.59E-06,RBM27
ENSG00000170382,15.44044812,2.513615108,0.487151177,5.159825592,2.47E-07,2.62E-06,FABP5
ENSG00000155660,6837.2999,1.215243008,0.235612386,5.157806129,2.50E-07,2.64E-06,VASN
ENSG00000142675,159.9206374,1.465711218,0.284243928,5.156526041,2.52E-07,2.65E-06,ALPK1
ENSG00000269897,215.7936913,1.25504844,0.243390873,5.156513983,2.52E-07,2.65E-06,VSIG4
ENSG00000276355,26.05997981,5.200494526,1.009155693,5.153312381,2.56E-07,2.69E-06,ARMC12
ENSG00000248672,201.21735,4.002337038,0.776687116,5.153087973,2.56E-07,2.69E-06,KLHDC7B-DT
ENSG00000136869,14789.17967,1.138813129,0.221163525,5.149190542,2.62E-07,2.75E-06,CCR10
ENSG00000275740,57.05815377,2.140797414,0.416016608,5.145942187,2.66E-07,2.79E-06,HMGN5
ENSG00000164687,339.9749369,1.05960599,0.206010628,5.143453023,2.70E-07,2.83E-06,ROPN1L
ENSG00000168140,7.465564696,3.0806718,0.59899562,5.143062318,2.70E-07,2.83E-06,FKBP5
ENSG00000073331,5161.516688,1.22455136,0.238211453,5.140606565,2.74E-07,2.86E-06,CENPP
ENSG00000155659,1134.717766,3.473370638,0.675811606,5.139554586,2.75E-07,2.88E-06,H2BC13
ENSG00000157343,70.68764227,2.407400384,0.468576384,5.137690384,2.78E-07,2.90E-06,RN7SKP16
ENSG00000272666,77.69868857,2.044968041,0.398205062,5.135464699,2.81E-07,2.93E-06,CAMKK2
ENSG00000184451,37.2936142,1.679290207,0.327290914,5.130879396,2.88E-07,2.99E-06,CYSTM1
ENSG00000198157,100.1593806,1.167314258,0.227875895,5.122587703,3.01E-07,3.11E-06,INHBA
ENSG00000145491,335.1333962,1.617587464,0.315981705,5.119244058,3.07E-07,3.17E-06,IL1R1
ENSG00000096060,26433.9679,1.849037419,0.361307697,5.11762532,3.09E-07,3.19E-06,FCGR1B
ENSG00000188312,218.8214546,1.322672463,0.258470495,5.117305408,3.10E-07,3.19E-06,STAB2
ENSG00000185130,3.993501257,3.909054701,0.763923688,5.117074861,3.10E-07,3.19E-06,CFAP97D1
ENSG00000222112,26.33623034,2.06899813,0.404377436,5.116502417,3.11E-07,3.20E-06,SMIM10
ENSG00000110931,7248.719523,1.033498655,0.202068697,5.11459058,3.14E-07,3.23E-06,TEX2
ENSG00000120306,2310.875115,1.89039623,0.369732613,5.112873905,3.17E-07,3.25E-06,TBC1D8
ENSG00000122641,137.6960785,3.064738974,0.599530532,5.111898081,3.19E-07,3.26E-06,DHX34
ENSG00000115594,2735.754673,2.144996857,0.419709194,5.110673985,3.21E-07,3.28E-06,NAV3
ENSG00000198019,2134.0341,1.566756733,0.306563768,5.110704196,3.21E-07,3.28E-06,LINGO3
ENSG00000136011,19.34004604,4.353431136,0.85233652,5.107643556,3.26E-07,3.33E-06,WNT5B
ENSG00000231256,45.68240803,1.120399288,0.219811877,5.097082573,3.45E-07,3.50E-06,H2BC15
ENSG00000184785,38.45740042,1.781065958,0.349463376,5.096574008,3.46E-07,3.50E-06,ANPEP
ENSG00000136478,1407.99159,1.081861705,0.21227855,5.096424975,3.46E-07,3.50E-06,FSTL3
ENSG00000204634,1917.466812,1.33465656,0.262030777,5.093510682,3.51E-07,3.55E-06,EIF2AK2
ENSG00000134815,3013.6035,1.093341023,0.214659153,5.093381786,3.52E-07,3.55E-06,KCNJ15
ENSG00000067798,133.0021496,1.018066145,0.199939422,5.091872988,3.55E-07,3.58E-06,CHRNA2
ENSG00000220008,12.81562997,1.896346811,0.372517372,5.09062652,3.57E-07,3.60E-06,CEBPD
ENSG00000111186,101.9335359,1.396084762,0.27449352,5.086039045,3.66E-07,3.68E-06,IRF4
ENSG00000233822,182.9041832,1.723752134,0.338974794,5.085192655,3.67E-07,3.69E-06,RPL27P10
ENSG00000166825,22262.69452,1.20584653,0.237144288,5.084864317,3.68E-07,3.70E-06,ERG
ENSG00000070404,314.9537648,1.955399711,0.384891138,5.080396815,3.77E-07,3.78E-06,HIPK1-AS1
ENSG00000055332,9074.826958,1.719116543,0.338535357,5.078100429,3.81E-07,3.81E-06,VPS13B-DT
ENSG00000157551,12919.48968,1.369259455,0.269640697,5.078089,3.81E-07,3.81E-06,KIF3C
ENSG00000120903,61.35338958,1.742291714,0.343354726,5.074319879,3.89E-07,3.89E-06,MYLK
ENSG00000221869,3610.083737,1.389252622,0.273808546,5.073810312,3.90E-07,3.89E-06,FBXO39
ENSG00000137265,4242.886192,1.436023582,0.283263292,5.069571751,3.99E-07,3.97E-06,COL24A1
ENSG00000230829,2.230627314,3.946100679,0.778436546,5.069264409,3.99E-07,3.97E-06,UCKL1-AS1
ENSG00000157554,283.5745132,2.508609721,0.494955159,5.068357561,4.01E-07,3.99E-06,TRIM71
ENSG00000235527,28.9637396,1.069642847,0.211069145,5.067736688,4.03E-07,4.00E-06,HLX
ENSG00000253948,23.06933136,1.033793666,0.204141512,5.06410311,4.10E-07,4.07E-06,COL17A1
ENSG00000084731,696.125868,1.23637677,0.244173875,5.063509638,4.12E-07,4.08E-06,CPNE6
ENSG00000065534,1170.253019,1.674650753,0.330764202,5.062974596,4.13E-07,4.09E-06,CCDC194
ENSG00000177294,54.156084,3.063745824,0.60609822,5.054866894,4.31E-07,4.24E-06,ARHGAP6
ENSG00000171502,81.56809129,1.507596106,0.298403688,5.052203333,4.37E-07,4.30E-06,SEPTIN4
ENSG00000280213,64.02528558,1.391018132,0.275593545,5.04735382,4.48E-07,4.40E-06,AIF1L
ENSG00000206557,37.70150217,1.843367957,0.365268415,5.046611968,4.50E-07,4.42E-06,TRIM6
ENSG00000136630,1509.162986,1.094480337,0.217021202,5.043195441,4.58E-07,4.50E-06,FBN2
ENSG00000065618,744.1497273,3.335159447,0.661568907,5.04128808,4.62E-07,4.54E-06,ASS1P1
ENSG00000100884,2.978017554,4.34454031,0.86185512,5.040917215,4.63E-07,4.54E-06,C1RL
ENSG00000269720,23.40423429,2.956595213,0.586877799,5.037837892,4.71E-07,4.61E-06,XK
ENSG00000047648,313.7499898,1.401852785,0.278425628,5.03492727,4.78E-07,4.65E-06,ZYX
ENSG00000108387,307.1267082,1.783161799,0.354348762,5.032222463,4.85E-07,4.71E-06,C1QB
ENSG00000126878,19.57615593,2.709157367,0.538538037,5.030577567,4.89E-07,4.74E-06,HELZ2
ENSG00000121236,173.8138923,1.74846743,0.347632352,5.029645311,4.91E-07,4.76E-06,TBC1D3P5
ENSG00000138829,1316.232945,1.293030392,0.257079892,5.02968312,4.91E-07,4.76E-06,OLFM4
ENSG00000220517,17.78377505,1.799452591,0.357760396,5.029770234,4.91E-07,4.76E-06,DEFA1B
ENSG00000139178,4195.943708,1.127081706,0.224312971,5.024594436,5.04E-07,4.87E-06,PRAM1
ENSG00000047597,857.1349685,1.766641089,0.351771622,5.022125092,5.11E-07,4.93E-06,HSP90B1
ENSG00000159840,30087.55622,1.058850427,0.210874282,5.021240215,5.13E-07,4.94E-06,CD163
ENSG00000173369,441.7338872,2.226005304,0.443606178,5.017976338,5.22E-07,5.01E-06,OSM
ENSG00000130589,5440.355365,1.385467409,0.276259828,5.015088225,5.30E-07,5.08E-06,RNASE3
ENSG00000266433,19.73461255,1.597893285,0.318658456,5.014438675,5.32E-07,5.09E-06,UGT3A2
ENSG00000102837,8251.240003,3.994473573,0.796757997,5.013408823,5.35E-07,5.11E-06,RAPGEF5
ENSG00000240247,27979.23405,6.20432147,1.238469798,5.009667155,5.45E-07,5.19E-06,SPARC
ENSG00000133246,5447.298887,1.091695818,0.217955934,5.008791455,5.48E-07,5.21E-06,LTF
ENSG00000166598,39941.01234,1.279626681,0.255638968,5.005601037,5.57E-07,5.29E-06,IGHV1-3
ENSG00000177575,17653.86679,2.471842497,0.493947299,5.004263621,5.61E-07,5.32E-06,BCL3
ENSG00000099985,302.6078281,1.493303778,0.298419498,5.00404225,5.61E-07,5.32E-06,B3GNT6
ENSG00000169397,1196.465998,2.625719496,0.524829523,5.002995033,5.64E-07,5.34E-06,PROK2
ENSG00000275584,83.90148611,3.939904901,0.78749087,5.003111843,5.64E-07,5.34E-06,DOCK1
ENSG00000168671,9.304936156,3.164559145,0.632671898,5.001896173,5.68E-07,5.36E-06,GRINA
ENSG00000136237,76.86944232,1.831176592,0.366285964,4.999308658,5.75E-07,5.43E-06,IL4R
ENSG00000113140,10567.84241,1.546946367,0.309466229,4.998756641,5.77E-07,5.44E-06,SPHK1
ENSG00000012223,40221.94741,3.381594376,0.676544022,4.99833605,5.78E-07,5.45E-06,LINC01267
ENSG00000211935,728.6620417,3.192433376,0.638834283,4.997279356,5.81E-07,5.47E-06,NATD1
ENSG00000069399,3273.075421,1.289628127,0.258083148,4.996948225,5.82E-07,5.47E-06,ZC3H12A
ENSG00000198488,11.16393244,1.691455639,0.338510847,4.996754617,5.83E-07,5.48E-06,FAM209B
ENSG00000163421,7062.791733,1.411314299,0.282492831,4.995929603,5.86E-07,5.49E-06,CGN
ENSG00000150760,99.45552074,1.278850222,0.256057364,4.994389545,5.90E-07,5.52E-06,TMEM45A
ENSG00000178719,9502.950981,1.304944946,0.261299061,4.994066722,5.91E-07,5.53E-06,P2RY1
ENSG00000077238,11760.72937,1.262809267,0.252949997,4.992327655,5.97E-07,5.56E-06,KBTBD12
ENSG00000176170,197.6863564,1.324566351,0.265313329,4.992460631,5.96E-07,5.56E-06,GP9
ENSG00000251576,5.138152166,3.973963817,0.796795325,4.98743365,6.12E-07,5.68E-06,IGHG3
ENSG00000274180,4843.992141,1.422587732,0.285263069,4.986932724,6.13E-07,5.69E-06,KCNK5
ENSG00000163874,1262.246542,1.045108548,0.209616245,4.98581848,6.17E-07,5.72E-06,MAP1A
ENSG00000213714,46.17239741,1.117453008,0.224241321,4.983260896,6.25E-07,5.78E-06,CAV2
ENSG00000143375,35.29249502,1.853620584,0.372007522,4.98275028,6.27E-07,5.79E-06,DQX1
ENSG00000181458,800.7537661,1.437891972,0.288741933,4.97985159,6.36E-07,5.86E-06,EMILIN1
ENSG00000169860,259.9896713,1.536969232,0.308697145,4.978890337,6.39E-07,5.89E-06,CACNA1E
ENSG00000187715,161.87502,1.043623614,0.209688078,4.977028841,6.46E-07,5.93E-06,LINC01679
ENSG00000169704,532.9714198,2.05072184,0.412086175,4.976439305,6.48E-07,5.95E-06,LY6E
ENSG00000211897,7419.971377,3.583476632,0.720777979,4.971678845,6.64E-07,6.08E-06,EPHB2
ENSG00000164626,79.13318205,1.697088481,0.341419603,4.970682597,6.67E-07,6.11E-06,TOR1B
ENSG00000166963,665.7235937,1.597633006,0.321415529,4.970615488,6.67E-07,6.11E-06,ARG2
ENSG00000105971,142.7760742,1.868954432,0.376197718,4.968011077,6.76E-07,6.18E-06,OR2B2
ENSG00000144045,11.72914961,1.89485694,0.38145537,4.967440722,6.78E-07,6.20E-06,IGLC6
ENSG00000138080,60.74209743,1.481286908,0.298270486,4.966253711,6.83E-07,6.23E-06,STXBP2
ENSG00000198216,410.6180813,1.648198966,0.331947234,4.965243866,6.86E-07,6.25E-06,MAP1LC3C
ENSG00000237989,58.02333784,1.433493457,0.288786869,4.963845701,6.91E-07,6.30E-06,IFI6
ENSG00000160932,14743.10347,1.891346472,0.381286095,4.960439142,7.03E-07,6.39E-06,SLED1
ENSG00000133216,525.8208308,1.883551624,0.380201337,4.954089954,7.27E-07,6.59E-06,LINC02009
ENSG00000136816,2305.580333,1.125986174,0.227300532,4.953733116,7.28E-07,6.60E-06,RADIL
ENSG00000275565,12933.67688,1.163842806,0.235004853,4.952420316,7.33E-07,6.63E-06,SLC6A6
ENSG00000081181,109.7890797,1.618834532,0.327013889,4.950354064,7.41E-07,6.70E-06,RBP4
ENSG00000168131,12.84618286,2.97428327,0.601188501,4.947338919,7.52E-07,6.79E-06,APMAP
ENSG00000222037,85.93392717,2.834565952,0.573357871,4.943798794,7.66E-07,6.90E-06,SCN5A
ENSG00000076944,12200.39965,1.131370044,0.228864053,4.943415233,7.68E-07,6.91E-06,MIR34AHG
ENSG00000197769,153.4203475,1.061152978,0.214762153,4.941061368,7.77E-07,6.98E-06,DNMT3B
ENSG00000126709,6043.541901,2.179729374,0.441301274,4.939322646,7.84E-07,7.03E-06,GPR42
ENSG00000249138,5.509521831,3.532032408,0.715159265,4.938805355,7.86E-07,7.05E-06,ANO10
ENSG00000283646,179.8421777,3.208006422,0.649930914,4.935919115,7.98E-07,7.14E-06,SAP30
ENSG00000157927,8.911465128,2.455122069,0.497487111,4.93504659,8.01E-07,7.17E-06,C1RL-AS1
ENSG00000131389,20612.61004,1.08918355,0.220764079,4.933699159,8.07E-07,7.21E-06,LOC100289473
ENSG00000138207,12.35099821,4.160953576,0.844350137,4.927995381,8.31E-07,7.42E-06,PIMREG
ENSG00000101474,12184.23713,1.206811264,0.244942017,4.926926288,8.35E-07,7.45E-06,DGKB
ENSG00000183873,110.4900859,4.140613631,0.84044561,4.926688396,8.36E-07,7.45E-06,SRCIN1
ENSG00000228526,106.2329057,1.198345924,0.243238669,4.926625899,8.37E-07,7.45E-06,HERC2
ENSG00000088305,56.75892358,1.000634658,0.203420709,4.919040273,8.70E-07,7.71E-06,MANF
ENSG00000126251,35.92474666,2.989632787,0.607859323,4.918297168,8.73E-07,7.74E-06,MIA2-AS1
ENSG00000160746,1194.436211,1.18464639,0.240997955,4.91558689,8.85E-07,7.83E-06,PCSK6
ENSG00000164105,704.9551397,1.912803892,0.389141249,4.915448822,8.86E-07,7.84E-06,MAPK13
ENSG00000205885,340.9243327,1.019417294,0.2075515,4.911635409,9.03E-07,7.97E-06,CASKIN2
ENSG00000232528,88.35817667,1.292306792,0.263300185,4.908111975,9.20E-07,8.11E-06,CCDC17
ENSG00000129195,35.62335774,1.582903622,0.322522598,4.907884381,9.21E-07,8.12E-06,GGT1
ENSG00000136267,27.79457205,1.11513079,0.227347002,4.904972495,9.34E-07,8.22E-06,H2AC20
ENSG00000277363,16.28353349,1.78110947,0.363436796,4.900740622,9.55E-07,8.37E-06,SLC12A8
ENSG00000277278,10.57767354,1.480812397,0.302297231,4.898531128,9.66E-07,8.44E-06,MROH6
ENSG00000145050,1960.89627,1.133694614,0.231666571,4.893647828,9.90E-07,8.63E-06,DDR2
ENSG00000258940,24.52564611,1.074017852,0.219616181,4.890431331,1.01E-06,8.76E-06,TYMSOS
ENSG00000140479,790.4543153,1.734866492,0.355380647,4.881713477,1.05E-06,9.13E-06,MTND5P32
ENSG00000156711,4704.645557,1.027861002,0.210566259,4.881413602,1.05E-06,9.13E-06,LMOD3
ENSG00000177303,27.42434587,1.22706567,0.251455578,4.879850673,1.06E-06,9.19E-06,PRL
ENSG00000159588,330.3570992,1.387867651,0.284494347,4.878366357,1.07E-06,9.25E-06,ADCY4
ENSG00000100031,928.1027337,1.337150739,0.274390456,4.873167823,1.10E-06,9.45E-06,FGR
ENSG00000184260,9.975658752,1.975066932,0.405321108,4.872844989,1.10E-06,9.47E-06,FCER1G
ENSG00000221955,38.96326145,1.559018783,0.31994954,4.872702065,1.10E-06,9.47E-06,MDK
ENSG00000277781,521.4418683,1.541315578,0.316506863,4.86976985,1.12E-06,9.58E-06,FPR1
ENSG00000162733,78.42574199,1.648966787,0.33888233,4.865897812,1.14E-06,9.77E-06,SERPINB10
ENSG00000176912,5.601749368,3.81537647,0.784738345,4.861972776,1.16E-06,9.94E-06,TIMP1
ENSG00000259379,5.209897387,3.422982392,0.704091303,4.861560393,1.16E-06,9.95E-06,FLVCR2
ENSG00000163380,19.22190634,1.483491785,0.305458913,4.856600083,1.19E-06,1.02E-05,ZBP1
