"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000107863",1357.62085983603,-0.219875416080334,0.0437414806300847,-5.02670263816143,4.98985177976351e-07,2.07049739826469e-06
"ENSG00000107872",501.983799673312,-0.00951491828801741,0.0658706121138049,-0.144448608911945,0.885146234895949,0.91186107640888
"ENSG00000107874",320.377965903654,-0.04413846293184,0.0835791602554185,-0.528103689926442,0.597427369912452,0.672472693166978
"ENSG00000107882",327.354756649598,0.0996047477766034,0.0536338597046487,1.85712436742587,0.063293462146329,0.0996729638856273
"ENSG00000107890",180.508480706379,0.201003549571875,0.0659932937835323,3.04581781038534,0.00232048396823474,0.00523819323296234
"ENSG00000107897",423.990346083369,-0.254786421660315,0.0462353587065577,-5.51064009857413,3.57531104035075e-08,1.75268137927377e-07
"ENSG00000107902",193.92054472101,0.659514695801091,0.0842904376446962,7.82431215485081,5.10440078493694e-15,5.34435124918611e-14
"ENSG00000107929",1255.44573979848,-0.238803331204094,0.0416067545129701,-5.73953277537308,9.49381089675495e-09,5.020108639651e-08
"ENSG00000107937",739.746344053333,0.303426949588539,0.065539214612221,4.6297007277832,3.66194596316598e-06,1.34531670256264e-05
"ENSG00000107938",668.938201922917,0.0253899304110714,0.0419111103815096,0.605804288646882,0.544644721547708,0.624418407187196
"ENSG00000107949",711.459864596626,0.0670456852344942,0.0461071466362636,1.45412783322754,0.14591086821044,0.206186531917469
"ENSG00000107951",323.951272366459,0.10342468687717,0.0472904197300298,2.18701139612628,0.0287416920725714,0.0498862019993859
"ENSG00000107957",979.49286383588,0.652934198227681,0.0749610166605612,8.71031673949008,3.03026859801022e-18,4.50252173760952e-17
"ENSG00000107959",1694.36214862607,-0.0981567092890608,0.068081563624146,-1.44175168818021,0.149372436340923,0.210242705305589
"ENSG00000107960",841.734031315386,-0.150257653107361,0.0583804251588192,-2.57376770892978,0.0100597787962141,0.0195848598319372
"ENSG00000107968",2340.55043942572,-0.414528458031012,0.101427233009187,-4.08695422060333,4.37073321240835e-05,0.000135738968075499
"ENSG00000108010",796.276954557564,0.12951950534954,0.0460643888048167,2.81170571693328,0.00492795670477095,0.0103526529478086
"ENSG00000108021",690.702114334036,0.183739926358572,0.0611355390381392,3.00545197195279,0.00265186472420195,0.00593038713678022
"ENSG00000108039",1161.83949584042,0.0207938532196001,0.0417073140339222,0.498566107678085,0.618085086661501,0.69018297197947
"ENSG00000108055",846.4074467231,-0.104762312236804,0.0333104319100069,-3.14503013710044,0.0016606972145718,0.00385862735314102
"ENSG00000108061",1014.85202124356,0.00850635198322463,0.0394904943891756,0.215402519385937,0.829453505922927,0.868197560315225
"ENSG00000108064",260.665278382362,-0.00624686272501473,0.0774832027816808,-0.0806221542314932,0.935742447026524,0.950397096127815
"ENSG00000108094",652.154526925538,-0.0310522792388938,0.0365064540676523,-0.850596970643847,0.394993272824529,0.477762022258961
"ENSG00000108100",417.643571958951,-0.510219659058994,0.10329529459797,-4.93942789015506,7.83521111402987e-07,3.17468587034837e-06
"ENSG00000108106",343.766704993462,0.228433504518454,0.0812172017266191,2.81262466155103,0.00491389720620914,0.0103270523634113
"ENSG00000108107",42470.0264346379,0.185987962146957,0.0559237725938858,3.32574062013998,0.000881839488392245,0.00216918348048293
"ENSG00000108175",417.739657237169,-0.111937057467924,0.0940417516322992,-1.19029107311394,0.233932008191833,0.308250386508233
"ENSG00000108179",380.298465206391,0.385839193696675,0.127029577464015,3.03739649772492,0.00238631339690918,0.00537688640934472
"ENSG00000108187",137.667595089189,0.0766786374778291,0.0851150969141135,0.900881750216448,0.367651195440851,0.450873685176349
"ENSG00000108219",3041.88590753223,-0.489250511116819,0.0464634438640146,-10.5297944024278,6.29718681621442e-26,2.07863726493305e-24
"ENSG00000108239",246.851823744175,-0.132935371075546,0.0392198053437082,-3.38949594243389,0.000700212451402423,0.00175291604829966
"ENSG00000108262",1722.70725228056,-0.340636328920924,0.0438219454399236,-7.77319047571516,7.65335224313839e-15,7.80556970218323e-14
"ENSG00000108298",1089.33947375369,0.172888782289742,0.0613548041455032,2.81785240288169,0.00483460283597862,0.0101849331919994
"ENSG00000108312",1777.99872350763,0.0259804394052553,0.038646220342309,0.672263397950266,0.501416026926755,0.58331873977709
"ENSG00000108342",2744.24202429807,-2.47818055224192,0.318036520139248,-7.79212573184011,6.58911160508469e-15,6.76396233203526e-14
"ENSG00000108344",327.975958968355,-0.192750160921469,0.0668955217235904,-2.88136120259147,0.00395961586092403,0.00850307067913663
"ENSG00000108349",690.614319571703,-0.0505705006716601,0.0758973360255935,-0.666301392378346,0.505218475791672,0.586937164973992
"ENSG00000108352",366.982464618606,0.113980004705688,0.0758120959906597,1.50345407571544,0.132721990989807,0.190181953556359
"ENSG00000108370",234.03342239653,-0.777112767525105,0.0834047961606173,-9.31736306900836,1.19267521812541e-20,2.29080910798479e-19
"ENSG00000108375",256.794208901547,0.266146718343461,0.0920578145289133,2.89108230197959,0.00383917564395468,0.0082685898563392
"ENSG00000108384",907.826200433235,0.118008382196477,0.0422214834164345,2.79498427453506,0.00519022398028704,0.0108472709928052
"ENSG00000108389",727.566028433824,-0.128853052954874,0.0616642406524406,-2.0895911729641,0.0366545401429465,0.0618293000422254
"ENSG00000108395",226.085554530874,0.182057898641664,0.0805439777739824,2.26035395411615,0.0237992918613354,0.0421032080826737
"ENSG00000108405",256.63635058497,0.0860997310353257,0.102998550702773,0.835931481053433,0.403193450877675,0.486495388069407
"ENSG00000108406",105.920497944712,0.0472453684331964,0.10364432909164,0.455841326267094,0.648504084110442,0.717558965005784
"ENSG00000108423",229.93389348262,0.0310658603968542,0.0605020788334635,0.51346765261348,0.60762423247864,0.681075352081843
"ENSG00000108424",2339.77217892016,0.0335415781412106,0.0492803248206488,0.680628187076326,0.49610678672987,0.578118309237588
"ENSG00000108433",1466.70595840424,0.0379363312238351,0.0323718323321844,1.17189323219491,0.241239924581385,0.316778247797733
"ENSG00000108439",487.765599838352,0.124666147526769,0.0466038095082417,2.67502053678085,0.00747246726028564,0.0150600185663249
"ENSG00000108443",470.730845887405,-0.11681054038471,0.0607676713005704,-1.9222480948289,0.0545745477295648,0.0877602667325631
"ENSG00000291110",247.305474500843,0.141436626833039,0.0662150743313772,2.13601854655047,0.0326779021343959,0.0559257794212534
"ENSG00000108465",4363.17721596654,0.195721650977003,0.066333789614659,2.95055735717759,0.0031720114295448,0.00695256978344561
"ENSG00000108468",125.220200698387,0.0158380603051757,0.0868054702899942,0.182454633933379,0.855225953589719,0.888175031869504
"ENSG00000108469",1206.19644626661,0.128953225361482,0.0641442827539354,2.01036195004567,0.0443928945575359,0.0732682129486277
"ENSG00000108474",1040.82849931539,0.0665468276699637,0.050998220560502,1.3048852869487,0.191931911923671,0.260661410317624
"ENSG00000108479",1320.11837540759,-0.398967832942067,0.0582191088392917,-6.85286739862988,7.23841775546258e-12,5.41408112306479e-11
"ENSG00000108506",185.38136376649,-0.00541155523859989,0.051727336242999,-0.104616932392924,0.916679778330011,0.936540797714939
"ENSG00000108509",1938.94709625579,-0.0470574998936027,0.0502735439482695,-0.936029095979865,0.349258207247757,0.431823677795954
"ENSG00000108515",843.415966366348,-0.181442268896242,0.0624591087239997,-2.90497691374395,0.00367280189478082,0.00794440668823985
"ENSG00000108518",26464.7998154539,-0.00523908453216671,0.0580687190235581,-0.0902221474877249,0.928110684948052,0.944124405014973
"ENSG00000108523",5201.02056390703,-0.0422692962542668,0.0420004251538302,-1.00640162806571,0.314222410796951,0.394882261374261
"ENSG00000108528",687.763518138571,-0.179353405387977,0.0692255361434923,-2.59085614037296,0.00957375034434505,0.0187412282575292
"ENSG00000108557",347.285121862074,0.358249282725023,0.072633715252289,4.93227258829684,8.1278381679808e-07,3.28721261195848e-06
"ENSG00000108559",1734.00454257026,0.250163380142127,0.0502802882242494,4.97537681220922,6.5120837335419e-07,2.65418569916079e-06
"ENSG00000108561",3925.79522299209,0.261465978870358,0.0499045258971321,5.23932397252538,1.61165890847961e-07,7.22886064523501e-07
"ENSG00000108578",308.70977787954,-0.503210175744416,0.0865546617017335,-5.81378479045385,6.10759253208581e-09,3.30727935492368e-08
"ENSG00000108587",880.173855629362,-0.00242220546265199,0.0337416820037183,-0.0717867432449002,0.942771622957992,0.95586326495419
"ENSG00000108588",802.129747627894,-0.00163443333767145,0.0826120851568208,-0.0197844338944942,0.984215335407039,0.98797906517915
"ENSG00000108590",648.045510410623,0.335613882172056,0.0558511929100749,6.00907276434403,1.86587373690238e-09,1.06752765694597e-08
"ENSG00000108591",872.259506873522,0.146851184129849,0.0492488383356311,2.98182026404475,0.00286540168606584,0.00635379195271034
"ENSG00000108592",419.710925814251,0.0926833087574962,0.0769511076108436,1.20444411568724,0.228417969593206,0.301955409444256
"ENSG00000108599",143.142481932654,0.0980197716224635,0.0942114300413713,1.04042334968719,0.298143258231655,0.37829778133318
"ENSG00000108602",458.983763823553,2.16711505576842,0.211371692311088,10.2526266978974,1.15170433395316e-24,3.35913764069673e-23
"ENSG00000108604",3070.82979457144,-0.119608128659136,0.0467514118240819,-2.55838538329499,0.0105159479669009,0.020375804276816
"ENSG00000108622",2212.33807001907,-0.799638924351907,0.0811511696171862,-9.85369561676114,6.60689642351027e-23,1.58006579325815e-21
"ENSG00000108639",10205.0789435359,-0.047712888609416,0.0526635310294328,-0.905994863556528,0.364938571140434,0.448051041238297
"ENSG00000108641",1232.63624910028,1.02436659119316,0.115633630987806,8.85872546284727,8.09344129631108e-19,1.28204296396307e-17
"ENSG00000108651",1774.48045044631,0.0855955053073055,0.0427810890853765,2.000779015618,0.0454162097890396,0.0747557051245389
"ENSG00000108654",36072.149636391,-0.06896148857961,0.0487797198541617,-1.41373277226246,0.157440379107796,0.219941735892479
"ENSG00000108666",339.948700372884,0.0219261445783083,0.0595867458261954,0.367970163067189,0.712895482123139,0.772601267119592
"ENSG00000108669",3368.17793568807,-0.237750660008871,0.0477177346401241,-4.98243811869802,6.2788073287516e-07,2.56479625044411e-06
"ENSG00000108671",1259.47298543985,0.0886960897088673,0.0620251962012066,1.43000095350189,0.152716745409944,0.214293256732166
"ENSG00000108679",4961.06346411107,0.260713056976604,0.0869401351508537,2.99876525984495,0.00271076071807935,0.00604860087367432
"ENSG00000108691",23142.0209249599,0.295601842678508,0.237857125884795,1.24277059843766,0.213952379886187,0.285364745734964
"ENSG00000108771",773.428143059561,-0.261695403846702,0.0646896641123749,-4.04539747481298,5.22344224099228e-05,0.000160637240465662
"ENSG00000108773",1620.40589690151,0.185626078905991,0.072960468939492,2.54420073779865,0.0109528120163595,0.021096218113271
"ENSG00000108774",7769.69643954045,-0.154052381212609,0.0374131524211939,-4.11759959380866,3.82839100690035e-05,0.000120079689476746
"ENSG00000108784",613.251303802854,-0.217935112495108,0.0668757498198543,-3.25880626508366,0.00111882042087034,0.00269558460229361
"ENSG00000108786",84.1888216764874,0.18363908276754,0.0573251561716124,3.20346415137163,0.00135784943802855,0.00321872501704252
"ENSG00000108788",2263.84633727088,-0.292038371862242,0.039354706030374,-7.42067217162913,1.16527419352463e-13,1.07327886245689e-12
"ENSG00000108797",119.923298567082,-0.0816420398093002,0.0833966943326789,-0.978960142995845,0.327599673344816,0.409453168419294
"ENSG00000108798",167.066823491956,-0.171428967903492,0.0873906988874043,-1.9616385963953,0.0498045753626117,0.0811191377415857
"ENSG00000108799",690.553418513334,-0.389080914921276,0.0672498843227192,-5.78559976481375,7.22540627464148e-09,3.88018042756563e-08
"ENSG00000108819",333.617862615602,-0.181046366883606,0.0737143219000232,-2.45605415904327,0.0140471985334028,0.0262803943374794
"ENSG00000108821",13812.8992930941,2.19734198932008,0.174647970595078,12.5815489400368,2.66747744662838e-36,2.27976270147891e-34
"ENSG00000108823",751.744119958711,0.150707381304057,0.102542597675841,1.46970512469827,0.141641634177197,0.201081511306155
"ENSG00000108826",239.90071645465,0.13866540690574,0.0605547327923606,2.28991856641854,0.022026037738448,0.0393577092490096
"ENSG00000108828",1338.10265530678,-0.201383621490184,0.126168153655383,-1.59615256033821,0.110454736220847,0.162065939158216
"ENSG00000108840",1779.00900642855,-0.336656904994065,0.0514353884478164,-6.5452388939498,5.94003549934748e-11,4.03505184105397e-10
"ENSG00000108846",1612.00039521837,0.707289588008424,0.0887598912732643,7.96857204151928,1.6051828392755e-15,1.77326060150425e-14
"ENSG00000108848",3438.70482740429,-0.0590316472174914,0.0537557990575851,-1.09814472582306,0.272141297868644,0.350631974874582
"ENSG00000108854",708.298490837842,-0.398344475024623,0.064586864248666,-6.16757725674614,6.93442351405929e-10,4.18915173931527e-09
"ENSG00000108861",362.460233364571,-0.0431290364120749,0.106990273731321,-0.403111749394926,0.686866017492136,0.750663941599009
"ENSG00000108883",1916.16845860318,0.146758020883982,0.0370258837315548,3.96366017751279,7.38092996632588e-05,0.000220946926089446
"ENSG00000108924",144.645924511612,-0.645891453749926,0.143756220099228,-4.49296352745015,7.02388178455844e-06,2.4575784409634e-05
"ENSG00000108932",254.132903560738,0.0216834437463248,0.127461016096442,0.170118240152098,0.864917149032512,0.89604506371767
"ENSG00000108946",8245.71909761079,-0.0278628783764463,0.0436053647318919,-0.638978220862536,0.522837100197452,0.603779096017273
"ENSG00000108950",1748.46108856767,0.199282949120131,0.0801956441297333,2.48495976661461,0.0129566077138891,0.0244767991853371
"ENSG00000108953",14833.678922792,0.000795154528512491,0.0349371495982198,0.0227595707622641,0.981842057521655,0.986494913348787
"ENSG00000108961",1156.08638419274,-0.143336251440669,0.0474122599038614,-3.02318960815861,0.00250125472110997,0.00562552698903252
"ENSG00000108963",1501.45406691039,0.150562383595281,0.0521376219360442,2.88778770500832,0.00387961622553971,0.00834662705332896
"ENSG00000108984",186.713948037559,0.217508055919536,0.0908584315060519,2.39392263672357,0.0166692643393621,0.0305940801300927
"ENSG00000109016",1524.39899671677,0.0920421780705135,0.0422310225512623,2.17949205370975,0.0292951343400126,0.050739466893652
"ENSG00000109046",8591.25411881113,-0.49083663256343,0.0676688476219264,-7.2535095514821,4.06108727529891e-13,3.48703171418773e-12
"ENSG00000109065",1698.65970362068,0.100115821362894,0.0403602971061179,2.48055214013077,0.0131179076964084,0.0247475928050827
"ENSG00000109066",441.378492363235,-0.0922126363190053,0.0531576661082921,-1.73470061930768,0.082793846562433,0.1264444048138
"ENSG00000109079",269.815440122403,-0.61998572796241,0.127668362934928,-4.85622055229465,1.19647432499097e-06,4.72326129824285e-06
"ENSG00000109083",2097.47330241424,0.213270781901393,0.0285382560282774,7.47315398986087,7.82951334925952e-14,7.3401687649308e-13
"ENSG00000109089",515.492660738924,-0.191876529758178,0.0853157879925058,-2.24901550197289,0.0245115098175964,0.0432383033182401
"ENSG00000109099",5715.32091414872,-0.109400951342737,0.0708550221856487,-1.54401124956385,0.122585607367993,0.177293233796684
"ENSG00000109103",1219.72416746636,0.00625527040780369,0.0444961148382126,0.140580147964553,0.888201632101568,0.914666821774686
"ENSG00000109107",605.362658350016,0.0266085532310661,0.0941863853816539,0.282509548734089,0.777552825829072,0.826187346257279
"ENSG00000109111",530.416443348762,-0.125086795176853,0.0855551628365854,-1.46206016129938,0.143724724524992,0.203514652952484
"ENSG00000109113",3478.03510115677,0.435351762164974,0.0542036227114732,8.0317834931875,9.60657906598885e-16,1.08851525388003e-14
"ENSG00000109118",856.585384544461,-0.077578282043477,0.0447581709973954,-1.73327641221067,0.0830465511694135,0.126777655309164
"ENSG00000109133",478.760961316333,0.0265947475056949,0.0743965704986034,0.357472761546101,0.720737914063349,0.778651200641688
"ENSG00000109171",1259.02519377028,-0.170884695941333,0.0531340387933507,-3.21610590540536,0.00129942869273335,0.00309020736354296
"ENSG00000109180",5457.1745602284,0.104961610976093,0.0261323054502521,4.01654615494633,5.90573017866191e-05,0.000179764426338342
"ENSG00000109184",483.860555404205,0.184582813724687,0.0725640010366368,2.54372431354072,0.0109677610220484,0.0211194213917557
"ENSG00000109189",165.968936003636,0.221794531016845,0.0614658444634934,3.60841916275268,0.000308068472656972,0.000827999734530258
"ENSG00000109220",227.09265593067,-0.0888921193439984,0.115584895827677,-0.769063455112041,0.44185564156941,0.525734777498678
"ENSG00000109270",1621.41285627485,-0.0680022856632409,0.0417016991931768,-1.63068380854772,0.102957054799366,0.15273261573095
"ENSG00000109320",1020.51801221372,0.0440747295390315,0.0846312059851438,0.520785790843727,0.602516002578783,0.676794592810095
"ENSG00000109323",417.877124455899,-0.311713302583092,0.0619876453943845,-5.02863595801834,4.93981204164887e-07,2.05359833179407e-06
"ENSG00000109332",8718.15148542234,-0.11871961929614,0.0552781846360194,-2.14767579792738,0.0317395192982202,0.0544889754380065
"ENSG00000109339",737.418235226152,0.528538182569421,0.0789834314757642,6.69176019190305,2.20502008098935e-11,1.56236159337452e-10
"ENSG00000109381",1231.30288286997,-0.126029733649124,0.0326393169629025,-3.86128587777643,0.000112791835598337,0.000327503288773153
"ENSG00000109390",3277.8351868068,0.0483970601977122,0.0436530115519308,1.10867631984881,0.267569840945023,0.34562348174746
"ENSG00000109445",850.818073268123,-0.276429737020125,0.056571193754614,-4.88640452275376,1.02694092620172e-06,4.09328406051118e-06
"ENSG00000109452",294.598018769219,0.436491923303165,0.0792234949897687,5.5096272054084,3.5959445197788e-08,1.76123004578237e-07
"ENSG00000109458",649.949254913719,-0.803123806094354,0.0774791304264318,-10.3656791406163,3.552259956813e-25,1.08486609484386e-23
"ENSG00000109466",673.774368207523,-0.25835332598609,0.07093330893358,-3.64220039739024,0.000270317502911691,0.000733690415953077
"ENSG00000109475",82290.7592303012,0.324196311227611,0.0627171664508332,5.16917982067579,2.35123581724974e-07,1.02257889093406e-06
"ENSG00000109501",1700.74836724541,-0.691563929458669,0.0671626384863835,-10.2968546954699,7.28028604413542e-25,2.16348123009685e-23
"ENSG00000109519",800.8426388316,0.0206189649025504,0.0654665438946081,0.314954229686297,0.752796405932519,0.80576157071309
"ENSG00000109534",343.046175963083,0.450702698633114,0.0878784840861163,5.12870361067504,2.91744243237075e-07,1.25301140696874e-06
"ENSG00000109536",563.399539865634,-0.0633686291060813,0.0737294762980394,-0.859474829984198,0.390078600752755,0.472335702723682
"ENSG00000109572",860.82985187445,-0.0962889488881818,0.0507740905216188,-1.89641897863603,0.0579046642566204,0.0923609553572395
"ENSG00000109576",115.473585023506,0.0277295010251992,0.0928286493895015,0.29871705780021,0.765155940746125,0.815605870910075
"ENSG00000109586",114.979386337247,-0.0415277839106405,0.115587917150217,-0.359274437454144,0.719389795447161,0.777347103283833
"ENSG00000109606",1654.64412270538,0.00256246738706559,0.0708156131817708,0.0361850624732741,0.971134796609391,0.978143717578891
"ENSG00000109625",291.206247976724,1.02990014858853,0.156134456967918,6.59623870725824,4.21719731249994e-11,2.89866585849825e-10
"ENSG00000109654",199.218380931127,0.942007525912892,0.105479655688844,8.93070345898487,4.23308378282054e-19,6.9969638239275e-18
"ENSG00000109667",212.285753535361,-0.0276494632225446,0.064624531250196,-0.427847795375085,0.668761936818537,0.735306515444737
"ENSG00000109670",260.511208636259,0.428104831598042,0.0831131136384135,5.15086985503307,2.59281071280809e-07,1.12100933759644e-06
"ENSG00000109680",95.251358123068,0.268040275255225,0.0822095512751748,3.26045174918947,0.0011123489138202,0.00268175088013727
"ENSG00000109685",680.276670530604,-0.125779147054211,0.0395474775087596,-3.18045941176277,0.00147041735947028,0.00345952867865126
"ENSG00000109686",2325.67421495211,-0.562866884412552,0.0610141153337316,-9.22519127473723,2.83055253136825e-20,5.2272766596876e-19
"ENSG00000109689",1729.2866109313,0.255826680978975,0.0592968890856883,4.31433562407106,1.60083591254695e-05,5.30484398431924e-05
"ENSG00000109736",3000.23441901562,-0.0513994000239346,0.058920940212655,-0.872345211030679,0.383020080263059,0.465578432734314
"ENSG00000109738",119.059797117129,0.284179845555371,0.0896717874045812,3.16911097437155,0.00152906000636501,0.00358602139335763
"ENSG00000109743",421.947237638721,-0.295260042151712,0.0822794856000605,-3.58850131352176,0.000332584318158493,0.000887186573360122
"ENSG00000109756",1467.39497843112,-0.562977243460357,0.0739370124842132,-7.61428173177219,2.65161856559186e-14,2.60089810370553e-13
"ENSG00000109762",293.574848551404,-0.968827353959935,0.12568507124048,-7.70837255688247,1.27432285995896e-14,1.27838121301616e-13
"ENSG00000109771",254.280749264258,-0.551932544536729,0.0974604248286843,-5.66314527673068,1.48623226871736e-08,7.69282195427649e-08
"ENSG00000109775",719.750732482312,0.0107380806676971,0.0589531442320796,0.182146021345778,0.855468132963912,0.888259198147215
"ENSG00000109790",1171.44995730835,-0.028392529257467,0.0561373334107731,-0.505769111790735,0.613018744685546,0.685727644090721
"ENSG00000109794",501.860728569231,0.0757715124314376,0.0775820028239394,0.976663525990552,0.328735757978217,0.410500819085949
"ENSG00000109814",715.700559412187,0.585452110040475,0.125326456674482,4.671416758882,2.99129320135449e-06,1.11265207641475e-05
"ENSG00000109846",2409.34892435437,-0.62464872769871,0.149633108035685,-4.17453554162452,2.98594603168236e-05,9.50622437172913e-05
"ENSG00000109854",2248.19487917274,-0.315658040585563,0.0512766452304487,-6.15598074263488,7.46142903892631e-10,4.47320582676251e-09
"ENSG00000109861",2954.22110366036,0.0980923943749091,0.0895262795152483,1.09568268564318,0.273217662420734,0.351813212822774
"ENSG00000109906",1067.89245221922,-1.03095345035121,0.204958312613656,-5.0300641003741,4.90315886672864e-07,2.03912963054256e-06
"ENSG00000109911",478.500514869703,-0.182452269040964,0.0376610106759583,-4.8445930092215,1.26871475178494e-06,4.99199862185186e-06
"ENSG00000109917",1330.13678235554,0.0825977730801305,0.0550891574603919,1.49934718350915,0.133783587791989,0.191379791800529
"ENSG00000109919",1454.80901108941,0.176081006615732,0.0635225254477814,2.77194594160899,0.0055722289497236,0.0115815274731495
"ENSG00000109920",3239.75374590574,-0.133544320002303,0.05548361209791,-2.40691467178889,0.0160879282586609,0.0296109197081363
"ENSG00000109929",812.341258613211,-0.336500780400694,0.0625413320242112,-5.38045432531605,7.42980888133543e-08,3.47976393019215e-07
"ENSG00000109944",227.71942621867,0.286184848447463,0.0633425662316229,4.51804948036015,6.24119013716524e-06,2.20330199366784e-05
"ENSG00000109971",26924.2614031958,0.177593474035423,0.0683631073095883,2.59779698472708,0.00938239470082736,0.0183993065771294
"ENSG00000110002",1714.32669942878,0.612375878236758,0.0618694408089282,9.89787317018046,4.25221511193849e-23,1.04179270242493e-21
"ENSG00000110011",2352.98121864879,0.152245771555963,0.0429830425784688,3.54199615529837,0.000397111262191148,0.00104515437232213
"ENSG00000110013",1037.87202266365,0.134629482288229,0.0598596964855144,2.24908394450026,0.0245071558361743,0.0432375409015557
"ENSG00000110025",115.832221876014,-0.409118021298991,0.0744394090453448,-5.49598695832978,3.8853122351449e-08,1.89119502836523e-07
"ENSG00000110031",2007.15806998189,-0.055024904554661,0.0752771609533494,-0.730964131189284,0.464801062197597,0.548360803716267
"ENSG00000110046",577.654177514176,0.0470427271118306,0.0650996130391564,0.722626831645453,0.469909179045168,0.553439664456038
"ENSG00000110047",2134.41600966829,-0.341362235034057,0.0890714458224085,-3.83245418194589,0.000126871233704227,0.000365114944293685
"ENSG00000110057",562.186483609569,0.0690298319803782,0.0845437722729389,0.816498130193719,0.414215292513355,0.497773976233647
"ENSG00000110060",364.498275979337,0.125871627802894,0.0654210008890298,1.92402479467417,0.0543514756351251,0.0874781049455845
"ENSG00000110066",621.479444174074,-0.225755120431859,0.0444517596475174,-5.07865430349656,3.8011764046746e-07,1.60628477813482e-06
"ENSG00000110074",1099.20642263059,0.0197245819723147,0.0452072288988982,0.43631477648026,0.662608362381833,0.73001470922951
"ENSG00000110075",2091.81797178232,-0.147780218069677,0.0339678791619551,-4.35058713454193,1.35773487450514e-05,4.56233678494945e-05
"ENSG00000110077",8037.46529471539,0.119439295072128,0.0961322473058752,1.24244775732844,0.214071404480363,0.285488960251119
"ENSG00000110079",1265.90297084278,-0.0320874519986454,0.115919411204743,-0.276808272791957,0.781927328530156,0.829955598059591
"ENSG00000110080",1829.85761584725,0.0057168968564234,0.0568786741515641,0.100510374788091,0.919939146658671,0.938843755615278
"ENSG00000110090",96.9547417258742,-0.309871817030086,0.0888599553092967,-3.48719303258154,0.000488118909875649,0.00126564228160372
"ENSG00000110092",2969.67407868059,0.211428258960709,0.0989937932017668,2.13577288153592,0.032697930554781,0.0559513711572963
"ENSG00000110107",122.58293850141,0.204212668395579,0.128389995815873,1.59056527027577,0.111707445612469,0.163599174797751
"ENSG00000110108",3251.22774191508,-0.240855473970906,0.0705024193883539,-3.41627246356161,0.000634846929626335,0.00160753040861974
"ENSG00000110169",195.869489076037,0.16011345571387,0.142847535065098,1.1208695735695,0.262343383924197,0.340154746297104
"ENSG00000110171",653.39773635605,-0.18563215546065,0.0603142661465117,-3.07774872050543,0.00208570704959227,0.00475298061631972
"ENSG00000110172",765.079270765321,0.069680437431851,0.0879871980581464,0.79193836114434,0.428396617764864,0.512041707595146
"ENSG00000110195",2031.50938596737,0.0761622018355531,0.121616084714977,0.626251058928997,0.531150281821001,0.611202573538934
"ENSG00000110200",2163.40724759677,0.00733449491598484,0.0487479540088825,0.150457492321594,0.880403685126619,0.908248397915315
"ENSG00000110203",253.668052507471,-1.5553600060568,0.164038482434931,-9.48167760984843,2.50227309932437e-21,5.16620991012194e-20
"ENSG00000110237",2368.7466144755,-0.264025177176186,0.0590825138836624,-4.46875327099437,7.86768173989244e-06,2.73286676692861e-05
"ENSG00000110274",720.80572820874,0.204657359962149,0.0571074060908615,3.58372712002584,0.00033872596339702,0.000901824135825198
"ENSG00000110315",132.930399585428,-0.3844189295772,0.129472562673699,-2.96911501277707,0.00298658789835637,0.00658674366460872
"ENSG00000110318",370.20185485331,0.989086403266668,0.117786020459086,8.39731573756867,4.56800561671473e-17,6.00981645874462e-16
"ENSG00000110321",13497.1412043929,0.0480703742039936,0.0372221347405624,1.29144592428788,0.196549094777554,0.266079785108366
"ENSG00000110324",1876.73360218251,0.063792734938548,0.0866246938570376,0.736426671173342,0.461471078252777,0.544957009183469
"ENSG00000110330",1674.49509045124,-0.022397641859341,0.0447382111836686,-0.500637849988896,0.616626019364622,0.688923982924094
"ENSG00000110344",549.326111751406,-0.15894370292681,0.054919524784645,-2.8941201430652,0.00380222648310162,0.00819862057034919
"ENSG00000110367",1637.75969410077,-0.0199599480518803,0.0302291831188652,-0.660287377710312,0.509069428622841,0.590788468480718
"ENSG00000110395",312.139727091778,-0.205608411194981,0.0532258043809576,-3.86294605758068,0.000112027752277534,0.000325541900068479
"ENSG00000110422",1094.45865398786,0.109151126863756,0.068414767266021,1.59543226156624,0.110615606457802,0.162237203830952
"ENSG00000110429",566.251722375576,-0.235830128075539,0.057714210679363,-4.0861708979391,4.38550807343933e-05,0.000136082821586458
"ENSG00000110435",715.756885712081,-0.10668456442585,0.0305286530307489,-3.49457161828907,0.000474823197857026,0.00123407019245019
"ENSG00000110442",2596.31349560944,-0.246292899882891,0.0528477834699441,-4.66042062148101,3.15563843566021e-06,1.17062293920437e-05
"ENSG00000110446",4923.27606568279,-0.495783933587625,0.0825116434548373,-6.00865420719673,1.87069633448071e-09,1.06973169541752e-08
"ENSG00000110455",1856.44894630498,-0.226773908859803,0.0890941190699881,-2.54532971678704,0.0109174597373435,0.0210391528761077
"ENSG00000110492",4768.8114048961,1.32434737961411,0.108198659265021,12.2399610920341,1.90123751632676e-34,1.37000938676487e-32
"ENSG00000110497",468.459793397387,-0.0710849531113064,0.03682092127041,-1.93055878719775,0.0535376386351325,0.0863952672646861
"ENSG00000110514",1551.56787084873,-0.032629186558814,0.0468605683253464,-0.696303688258199,0.486238663884228,0.568541867570645
"ENSG00000110536",885.750037247246,-0.0709217020325787,0.0517541232734821,-1.37035848637238,0.170575024233822,0.235633334441535
